topK,shrink,feature_weighting,normalize,tversky_alpha,tversky_beta,iteration,RECALL,MAP
5,20.92944058820932,TF-IDF,True,0.2203467156747041,2.2513815895967664,240,0.04268853630046647,0.04268853630046647
4,20.18776603872161,TF-IDF,True,0.19966853070205587,2.3300586355208437,241,0.042796792351521194,0.042796792351521194
4,19.22883966579675,TF-IDF,True,0.20145188014017798,2.282251391363931,242,0.04280950104297674,0.04280950104297674
3,20.23978891025991,TF-IDF,True,0.2066913119438665,2.159604021710555,243,0.04256469192806352,0.04256469192806352
4,21.480299703448914,TF-IDF,True,0.19502111680234185,2.257826022610101,244,0.04282306178930465,0.04282306178930465
5,21.75052617505679,TF-IDF,True,0.18709218082346765,1.5387901811557376,245,0.042483911265471054,0.042483911265471054
4,20.970339033536746,TF-IDF,True,0.21529329498987787,2.222232795420277,246,0.04281261960889175,0.04281261960889175
3,21.532701749161216,BM25,True,0.28924501255141327,2.3475120265480567,247,0.03895449035171706,0.03895449035171706
4,20.68449411950441,TF-IDF,True,0.19476485488239487,2.260023404912781,248,0.042832186440424296,0.042832186440424296
5,21.236394074567926,TF-IDF,True,0.17058552635425497,2.2428062481773363,249,0.04265878651156393,0.04265878651156393
4,20.669151296312137,TF-IDF,True,0.1953840496916172,2.186590115314173,250,0.04280754785369925,0.04280754785369925
3,21.713479133594696,TF-IDF,True,0.18115461457517879,2.1297094097101956,251,0.042542637682373256,0.042542637682373256
6,20.65520080572516,TF-IDF,True,0.19362836581362555,2.2538054758780643,252,0.04246184349510046,0.04246184349510046
4,22.779403008289577,TF-IDF,True,0.20788053500507328,2.1998663258739017,253,0.04280663944599144,0.04280663944599144
4,21.129315053431956,TF-IDF,True,0.185182579601771,2.0862798240460183,254,0.04279483578107352,0.04279483578107352
5,20.03879162559694,TF-IDF,True,0.19919425131868682,2.304020772473173,255,0.04270782136782144,0.04270782136782144
3,22.273601964291213,TF-IDF,True,0.21259465680833453,2.130328522383138,256,0.04258800058787146,0.04258800058787146
5,20.603751076811953,TF-IDF,True,0.34981170129833933,0.8034663593300593,257,0.04126269798441533,0.04126269798441533
3,21.441993695746156,TF-IDF,True,0.22690767926512262,2.17440424693205,258,0.042620172421642254,0.042620172421642254
4,20.219427344579575,TF-IDF,True,0.1914827542601185,2.251015204053699,259,0.04282228524723193,0.04282228524723193
4,20.35823624605535,TF-IDF,True,0.17723884620791083,2.2216454115684905,260,0.04282256024906895,0.04282256024906895
3,20.92595616720131,TF-IDF,True,0.16538864244087917,2.215626044932764,261,0.04256054435937273,0.04256054435937273
2,20.259615566862042,TF-IDF,True,0.17812368947195872,2.051330233433946,262,0.04148054902989583,0.04148054902989583
4,21.219344086017696,TF-IDF,True,0.18937796686719768,2.173717085973665,263,0.042810065698388196,0.042810065698388196
5,22.005379611868552,TF-IDF,True,0.17837533249584855,2.233752679310102,264,0.04267302011074739,0.04267302011074739
5,18.916967153802414,TF-IDF,True,0.17450458128469054,2.1435967672166885,265,0.042712653059934706,0.042712653059934706
4,19.946243410710018,TF-IDF,True,0.19060798890232966,2.0985063461582256,266,0.04282783374741245,0.04282783374741245
6,19.559088890103855,BM25,True,0.18524118658978858,2.084600691987741,267,0.03935316750271605,0.03935316750271605
4,18.530146076631006,TF-IDF,True,0.16995294209980444,2.1101225203097775,268,0.04279149180381672,0.04279149180381672
3,19.306219040346416,TF-IDF,True,0.19309651784393653,2.1541249370714546,269,0.04255389810595721,0.04255389810595721
4,20.66982608733689,TF-IDF,True,0.1916942678900439,0.6662777581742656,270,0.0414502019009373,0.0414502019009373
23,20.037135261266666,TF-IDF,True,0.1839015550608442,2.059299511087933,271,0.039632150104115936,0.039632150104115936
5,21.60106999208242,TF-IDF,True,0.15854567864044294,2.197451185643887,272,0.042636096605889504,0.042636096605889504
2,20.937606404329102,TF-IDF,True,0.20150128060363648,2.109685931028168,273,0.04151652355300434,0.04151652355300434
4,19.84998461508551,TF-IDF,True,0.19813756064491786,2.2111130812180364,274,0.04281543725066539,0.04281543725066539
14,20.558560649090158,TF-IDF,True,0.21855105746548933,2.030935170011504,275,0.04082504946651732,0.04082504946651732
5,21.317093530706046,TF-IDF,True,0.46756354013411827,2.1621815415425503,276,0.042480166056025795,0.042480166056025795
19,19.153758548675192,TF-IDF,True,0.1915561191407423,2.3225748024586306,277,0.040177617375065304,0.040177617375065304
3,27.730202960407745,TF-IDF,True,0.17518610928002176,2.2403658719019184,278,0.04247356263076546,0.04247356263076546
4,19.91213907367781,TF-IDF,True,0.3281223566523236,2.3608449075179667,279,0.042707027919898076,0.042707027919898076
5,22.106257900204632,TF-IDF,True,0.2115259728449812,2.084181283025574,280,0.04265692912210684,0.04265692912210684
3,20.875808241641113,TF-IDF,True,0.1991056951157524,2.130461795772624,281,0.042551799526364294,0.042551799526364294
4,20.27538385210885,TF-IDF,True,0.1861551503843191,2.2492084058148185,282,0.04280655153556819,0.04280655153556819
6,19.455724439646403,TF-IDF,True,0.21046465291904104,2.1939842173355575,283,0.04246618491754527,0.04246618491754527
3,18.565686618745016,TF-IDF,True,0.21871296204317336,2.316347667656041,284,0.04253705649754798,0.04253705649754798
4,21.654131248949945,TF-IDF,True,0.2060272916644361,2.157992555829999,285,0.04280204443578706,0.04280204443578706
4,22.732561391174567,TF-IDF,True,0.19528999014614157,2.2759096620671966,286,0.04279005029828529,0.04279005029828529
5,20.58490016019612,TF-IDF,True,0.22508890846436924,2.2123483131781843,287,0.04264044704478812,0.04264044704478812
4,19.793027544618415,BM25,True,0.1809509685756951,2.042546585827007,288,0.03951343383974115,0.03951343383974115
3,21.135264548039892,TF-IDF,True,0.20491464932548276,2.11190275529988,289,0.042584517982639174,0.042584517982639174
5,20.178207245794116,TF-IDF,True,0.1914445705730318,2.248753647579075,290,0.04268581671262634,0.04268581671262634
2,19.043146854506585,TF-IDF,True,0.19885637983643847,2.1726900549935926,291,0.04148416800898972,0.04148416800898972
4,21.63557104981478,TF-IDF,True,0.21363053200757398,2.3153046263304273,292,0.04283601843323634,0.04283601843323634
3,22.434143165869248,TF-IDF,True,0.215257819885642,2.3556432595323957,293,0.0425721440270263,0.0425721440270263
4,21.92036696287081,TF-IDF,True,0.22941668437895982,2.3219289187130623,294,0.042829140006138654,0.042829140006138654
10,21.8136882838369,TF-IDF,True,0.23255748386701972,2.377701602010921,295,0.04149041979255702,0.04149041979255702
5,22.203810839528813,TF-IDF,True,0.2216872626751759,2.291743050500677,296,0.04271957431518754,0.04271957431518754
3,21.697634510312806,TF-IDF,True,0.2089731113932827,2.341534113830437,297,0.042560595076924654,0.042560595076924654
4,23.863162168639143,TF-IDF,True,0.22888006042557524,2.3112067460726493,298,0.04279763651699641,0.04279763651699641
4,21.304789869403926,TF-IDF,True,0.211189909639066,2.3194317145508805,299,0.04283902542053712,0.04283902542053712
6,21.440668551312108,TF-IDF,True,0.21489447101124212,2.3977308308295546,300,0.042483418741689205,0.042483418741689205
4,22.91815793489654,TF-IDF,True,0.22437473423112758,2.318713446024219,301,0.042812913770692886,0.042812913770692886
3,23.343319867099602,TF-IDF,True,0.21431419180960623,2.276037924702064,302,0.042579688544639296,0.042579688544639296
5,21.962995883139747,TF-IDF,True,0.20611026571858448,2.3461480615035644,303,0.042691072178062506,0.042691072178062506
5,21.34395955189881,TF-IDF,True,0.20083518782931012,2.3105877029483097,304,0.042658328926540014,0.042658328926540014
4,22.447528332758765,TF-IDF,True,0.21831400652836558,2.253252796471655,305,0.04280233296230464,0.04280233296230464
3,20.985277037070908,TF-IDF,True,0.37114146342139864,2.371460278078055,306,0.042588708379484884,0.042588708379484884
4,21.088538274722346,TF-IDF,True,0.20979103132011626,2.2842964299992445,307,0.042845500361332826,0.042845500361332826
4,21.707092928791653,TF-IDF,True,0.23001126211579137,2.2819462313415753,308,0.04281460660987042,0.04281460660987042
2,21.120240497539132,TF-IDF,True,0.20897901874269115,2.3259998966438307,309,0.04147837719161667,0.04147837719161667
5,22.08494494965186,BM25,True,0.22222284141185486,2.279870944386232,310,0.03961155539686465,0.03961155539686465
4,20.874728453714233,TF-IDF,True,0.21143312214860174,2.346703985427943,311,0.042812388562266344,0.042812388562266344
3,21.419234774396088,TF-IDF,True,0.2011007899194558,2.2423624665024593,312,0.04255230219365666,0.04255230219365666
4,20.71921515935397,TF-IDF,True,0.23396385038397213,2.3066265040953864,313,0.04280374741847507,0.04280374741847507
5,22.54071787568427,TF-IDF,True,0.2166757312200739,1.7416850351235431,314,0.042575022529861964,0.042575022529861964
6,21.27128287319553,TF-IDF,True,0.20535818282672974,2.260200318894659,315,0.04246544106011703,0.04246544106011703
3,20.421995640648774,TF-IDF,True,0.19561741765621682,2.366239346240656,316,0.04257567058746998,0.04257567058746998
4,21.869787792676874,TF-IDF,True,0.21183080922845346,2.2133982188609402,317,0.042824535979480556,0.042824535979480556
5,21.84444006316056,TF-IDF,True,0.2242767143406159,2.2993414084378387,318,0.042680945573528334,0.042680945573528334
4,23.029586766118292,TF-IDF,True,0.21172903817176997,2.2262377457278366,319,0.04274844274574296,0.04274844274574296
3,22.166546487348313,TF-IDF,True,0.219311137723969,2.274577312696949,320,0.04258147943775055,0.04258147943775055
4,21.649540593435994,TF-IDF,True,0.23945704721201835,2.216910553096171,321,0.04280375192670193,0.04280375192670193
5,20.68926027266992,TF-IDF,True,0.20998250339422642,2.3097916349009324,322,0.042696247622472254,0.042696247622472254
2,21.024509523233494,TF-IDF,True,0.18961616227308017,2.342574726114805,323,0.04146588489504933,0.04146588489504933
4,20.1997568357636,TF-IDF,True,0.22856462960216023,2.3975302869900372,324,0.04279671909283495,0.04279671909283495
3,22.367633038609974,TF-IDF,True,0.214468247028425,2.256038317259619,325,0.04256179990054708,0.04256179990054708
5,21.516958332824746,TF-IDF,True,0.1970971873195807,2.2020327979201135,326,0.042712228159555415,0.042712228159555415
4,20.72470571247851,TF-IDF,True,0.2056349212198253,2.2999592200139576,327,0.04282444806905732,0.04282444806905732
3,21.898023374123824,BM25,True,0.22149881624784065,2.3496224144424445,328,0.03893475558873489,0.03893475558873489
6,20.060603706981528,TF-IDF,True,0.21139165541780344,2.313570886604677,329,0.042480787064272704,0.042480787064272704
4,21.004340315682096,TF-IDF,True,0.20532412802971572,2.2747192625204673,330,0.04284507320683996,0.04284507320683996
11,19.47402817066781,TF-IDF,False,0.18990653185974538,2.258367171975588,331,0.041299132346661376,0.041299132346661376
4,20.607069566824567,TF-IDF,True,0.20504014880252433,2.284213883081024,332,0.042813046763384606,0.042813046763384606
5,21.105973492583104,TF-IDF,True,0.4147837057773776,2.3304911436795623,333,0.04254846794673087,0.04254846794673087
3,20.269359832236045,TF-IDF,True,0.22600407478559842,2.2376995848172543,334,0.04257948454737491,0.04257948454737491
5,19.785299851149034,TF-IDF,True,0.21645563064506831,2.3691168995174996,335,0.042700002975428045,0.042700002975428045
4,20.84749180002897,TF-IDF,True,0.1991685176174528,2.2659439742086573,336,0.04282362193648927,0.04282362193648927
4,21.01079861139916,TF-IDF,True,0.1954213212690198,2.2811095325535695,337,0.0428216011238092,0.0428216011238092
2,21.200736168936814,TF-IDF,True,0.18181855027643976,2.322594156012753,338,0.041457611171745345,0.041457611171745345
4,20.75405425944301,TF-IDF,True,0.16553871659369265,2.2613368428751217,339,0.04278064275593162,0.04278064275593162
3,21.51800429554083,TF-IDF,True,0.20304616034945364,2.3043387662225085,340,0.04254053572161012,0.04254053572161012
6,22.093963029863886,TF-IDF,True,0.49008230923715945,2.3679042975265836,341,0.04229714106286702,0.04229714106286702
5,20.459199154124708,TF-IDF,True,0.1897838839857303,2.2205138065456898,342,0.042665529691856496,0.042665529691856496
4,20.778627458018853,TF-IDF,True,0.17428369106430136,2.3298141029633483,343,0.04278494360433478,0.04278494360433478
3,21.391516071421783,TF-IDF,True,0.1965580162891079,2.2694013648872082,344,0.04253831767400594,0.04253831767400594
4,20.231012078899077,TF-IDF,True,0.20900659697589474,1.4112720457499137,345,0.04265242314938265,0.04265242314938265
4,22.444630545873558,TF-IDF,True,0.20147239477097828,2.236796507205089,346,0.04279866890094236,0.04279866890094236
5,21.826828104054346,TF-IDF,True,0.18504948665777568,2.30609912393226,347,0.0426636001707699,0.0426636001707699
9,20.941299133753738,TF-IDF,True,0.15051420543327187,1.6152938888123964,348,0.04146361049460977,0.04146361049460977
3,19.0855025682855,BM25,True,0.20697159291626815,2.27610623045833,349,0.03881276522461889,0.03881276522461889
5,20.261697232341906,TF-IDF,True,0.19600900658876455,2.3939179193074027,350,0.04270416519585589,0.04270416519585589
4,21.26899106900664,TF-IDF,True,0.21428556401065937,2.2361630808715613,351,0.04284055934471862,0.04284055934471862
2,21.56463520516616,TF-IDF,True,0.21640592473476047,2.1992645677661633,352,0.04148725952554383,0.04148725952554383
4,22.65030175054374,TF-IDF,False,0.2169236794735747,1.9899755836466078,353,0.042757713914234836,0.042757713914234836
3,21.316717165819416,TF-IDF,True,0.2076988574683975,2.334116573574538,354,0.042558824470834145,0.042558824470834145
5,21.841909294681823,TF-IDF,True,0.21974010004537234,1.2663951220005811,355,0.04224296344684445,0.04224296344684445
3,5.9209340762651586,TF-IDF,True,0.21258559596811258,2.2382259305354903,356,0.04226796494582973,0.04226796494582973
7,23.86328912961595,TF-IDF,True,0.20504523056692422,2.2924749348851043,357,0.042057197451768426,0.042057197451768426
4,20.86142182116596,TF-IDF,True,0.2296572113668902,2.2002432055526375,358,0.04282492594110211,0.04282492594110211
5,22.15291179784594,TF-IDF,True,0.23531117621899197,2.339316494202327,359,0.042651651115536614,0.042651651115536614
4,25.16023595149606,TF-IDF,True,0.2283781363523705,2.198569557587725,360,0.04274752870275173,0.04274752870275173
3,21.03214232829987,TF-IDF,True,0.2403341092417619,2.270870733143594,361,0.04261863737040405,0.04261863737040405
4,22.922263459065626,TF-IDF,True,0.22267073920809943,1.0664454146606164,362,0.04210694235375265,0.04210694235375265
5,21.390621373652344,TF-IDF,True,0.23356774000101585,2.1972895617522337,363,0.04267148167833908,0.04267148167833908
6,20.914268592529726,TF-IDF,True,0.2132166202999486,2.3634205633805,364,0.04247411488855285,0.04247411488855285
4,21.924815256781766,TF-IDF,True,0.2193580658632833,2.3011728341513837,365,0.042835152853683535,0.042835152853683535
3,21.923347733122117,TF-IDF,True,0.2264573954499414,2.299964086566462,366,0.04256930835234536,0.04256930835234536
4,22.44019036816185,TF-IDF,True,0.21982816965476148,2.3250408053119798,367,0.042831967791422614,0.042831967791422614
5,23.302409957309663,TF-IDF,True,0.22412809309279144,2.308276999748457,368,0.042651207055193034,0.042651207055193034
4,22.713752783822727,BM25,False,0.24479219520745932,2.365190718793653,369,0.03950984867234838,0.03950984867234838
3,22.49339575926161,TF-IDF,True,0.23604054525095752,2.2451498669055954,370,0.04262533884959833,0.04262533884959833
4,22.13116355588465,TF-IDF,True,0.21883942199546125,2.1803449431336257,371,0.0427734431176717,0.0427734431176717
16,21.667511333478455,TF-IDF,True,0.23183076251971152,2.2853762761852097,372,0.04057817783782578,0.04057817783782578
13,22.890292860653716,TF-IDF,True,0.21776612159750167,2.1340386982095345,373,0.04100863460686079,0.04100863460686079
5,22.173043650612914,TF-IDF,True,0.22605260180025347,2.0622006664442583,374,0.042678550578020676,0.042678550578020676
2,21.252683639453643,TF-IDF,True,0.21155690038653369,2.2223175256607135,375,0.04152783920236703,0.04152783920236703
4,20.708351459432404,TF-IDF,True,0.12987402588519908,2.3392944687465906,376,0.042661555689899176,0.042661555689899176
3,23.532681022780846,TF-IDF,True,0.2168632000438851,2.2611514831768798,377,0.04260092229304506,0.04260092229304506
6,21.688188324351696,TF-IDF,True,0.20859684234874254,2.306551838361181,378,0.04247179540584479,0.04247179540584479
5,18.386455252143655,TF-IDF,True,0.2248076528997078,1.8484725430737592,379,0.04263896721932854,0.04263896721932854
4,21.054967700366955,TF-IDF,True,0.2104345318022027,2.220332864746076,380,0.0428359012193385,0.0428359012193385
4,20.556875065239982,TF-IDF,True,0.23166381262439711,2.1613524888407145,381,0.04278523100379585,0.04278523100379585
4,21.05408561058088,TF-IDF,True,0.2509356366750617,2.031894958835389,382,0.042710425995877044,0.042710425995877044
3,20.862953151748254,TF-IDF,True,0.21906682642379272,2.196128466255982,383,0.04256228228081875,0.04256228228081875
5,19.475121345668533,TF-IDF,True,0.21066584402542557,2.0861361442026407,384,0.042626273179610236,0.042626273179610236
4,19.77874076544959,TF-IDF,True,0.20509598927376835,2.2241448575637066,385,0.042810002583212464,0.042810002583212464
3,21.288440502311595,TF-IDF,True,0.22076468877580824,2.1222257401577,386,0.04261774361443344,0.04261774361443344
2,22.390569615728054,TF-IDF,True,0.21329841125714405,2.3921063933425724,387,0.04149398805409905,0.04149398805409905
5,20.582461960328942,TF-IDF,True,0.22992726228066743,2.2823254758572546,388,0.042646859997464884,0.042646859997464884
4,21.949390313975087,TF-IDF,False,0.20238810907679564,2.3281822466119917,389,0.04281993984221955,0.04281993984221955
3,19.93280582429634,TF-IDF,True,0.2132242407447709,1.963109223190827,390,0.04263800471289896,0.04263800471289896
25,21.164430285736085,TF-IDF,True,0.23799140191232812,0.9479542912780002,391,0.038109615957678845,0.038109615957678845
21,18.717414879375934,BM25,True,0.22374912472773906,2.1701476792077172,392,0.03740062740992781,0.03740062740992781
6,20.679146823813667,TF-IDF,True,0.3191833352823321,1.5058630167266285,393,0.04215022020433838,0.04215022020433838
4,21.67919687014196,TF-IDF,True,0.20561084727323062,2.2262551355343874,394,0.042828784983275164,0.042828784983275164
5,22.60625999556511,TF-IDF,True,0.20816794837933703,2.212503464460229,395,0.042677841659350485,0.042677841659350485
3,22.00438599970422,TF-IDF,True,0.21921812852587383,2.1467038554119124,396,0.042602728964950376,0.042602728964950376
4,21.52068842712838,TF-IDF,True,0.213163027942381,2.21938551051231,397,0.04282241598581012,0.04282241598581012
4,22.29505158032306,TF-IDF,True,0.20326581106728828,2.250429078938862,398,0.04279902730497595,0.04279902730497595
5,21.684509269938644,TF-IDF,True,0.22538963854839245,2.1903203418580497,399,0.04265116648115149,0.04265116648115149
17,23.116072627564826,TF-IDF,True,0.20938145781120598,2.0915638905647356,400,0.04026972946581407,0.04026972946581407
4,21.344615786200535,TF-IDF,True,0.21773498323676196,2.2355100894562665,401,0.042816239715042406,0.042816239715042406
3,17.945565715896983,TF-IDF,True,0.20055443555587552,2.166928234281148,402,0.04254970770911137,0.04254970770911137
5,22.03960287159723,TF-IDF,True,0.23281418080326197,2.2726529360854344,403,0.04265956192658008,0.04265956192658008
3,21.032252006795634,TF-IDF,True,0.20689005202830246,2.1144988417269337,404,0.04257705348605263,0.04257705348605263
2,19.185251698733154,TF-IDF,True,0.22118757931175614,1.1706748161868987,405,0.040982987304381095,0.040982987304381095
7,20.13570749945456,TF-IDF,True,0.2134822015411857,2.3300021717350115,406,0.04216769634567489,0.04216769634567489
4,21.717045593267464,BM25,True,0.1979410657044489,2.2386445604982983,407,0.03958945832301938,0.03958945832301938
4,22.73020546692954,TF-IDF,True,0.20373342941890013,2.1874117629930123,408,0.04281473058610849,0.04281473058610849
5,20.67278885736372,TF-IDF,False,0.22584445430399125,1.349282912315434,409,0.042354738168946124,0.042354738168946124
4,21.23789748231563,TF-IDF,True,0.21463821894998827,2.0271209356948097,410,0.042768193287519095,0.042768193287519095
6,19.88699064293281,TF-IDF,True,0.2083947647794007,2.2998902358652975,411,0.04246158427205737,0.04246158427205737
3,22.081135147964876,TF-IDF,True,0.19372671235297922,0.859166400415905,412,0.0415632659759147,0.0415632659759147
5,20.589775689236212,TF-IDF,True,0.22080891281496715,2.2616691740720443,413,0.04268449918333326,0.04268449918333326
4,21.405978280123193,TF-IDF,True,0.23760896896754413,2.363912287644623,414,0.04281730140246274,0.04281730140246274
3,19.64299167413796,TF-IDF,True,0.20202991435484396,2.1331566511867983,415,0.042579092331640006,0.042579092331640006
4,20.960848268034724,TF-IDF,True,0.21490309937478566,2.290017344837195,416,0.04280331350164193,0.04280331350164193
12,18.70177153864968,TF-IDF,True,0.23114487804784237,2.204052163491022,417,0.04113931345114992,0.04113931345114992
4,20.29392022791481,TF-IDF,True,0.2740583732983881,2.344041170301594,418,0.04280319628774416,0.04280319628774416
5,21.75737545623339,TF-IDF,True,0.24380108278787319,2.062186315237137,419,0.04265458259003774,0.04265458259003774
29,22.49211535989575,TF-IDF,True,0.20819910406841102,2.2318140478958606,420,0.03905773888981149,0.03905773888981149
3,20.97079630597889,TF-IDF,True,0.19763496070309325,2.1598543105322925,421,0.04256492635585908,0.04256492635585908
5,23.201763839431305,TF-IDF,True,0.22343890282263135,2.2736922821528154,422,0.042635361764915086,0.042635361764915086
3,19.093614581838835,TF-IDF,True,0.21276842666330248,2.3953530635117106,423,0.04257725522920345,0.04257725522920345
4,20.361256567175182,TF-IDF,True,0.1911290936413284,0.7247519820791948,424,0.04162817768003788,0.04162817768003788
2,21.48651267796842,TF-IDF,True,0.204237461275177,2.2054808468054716,425,0.041493438050424915,0.041493438050424915
4,22.142106780198553,TF-IDF,True,0.21856211176043466,2.3042838019450986,426,0.04281620364922771,0.04281620364922771
5,19.92752591773804,TF-IDF,False,0.22700764030343215,2.2615898417965368,427,0.04265871325287796,0.04265871325287796
3,21.11448132379851,BM25,True,0.2105663371032733,2.3467947438209538,428,0.03893555467194189,0.03893555467194189
6,20.628609247603944,TF-IDF,True,0.19835029814511057,1.9893212680095684,429,0.04241296304561227,0.04241296304561227
4,21.78185759215897,TF-IDF,True,0.21790100453871905,2.115201070007713,430,0.04279846828484802,0.04279846828484802
4,19.429336084064538,TF-IDF,True,0.2053277503556835,2.2323326134788544,431,0.042788907462781973,0.042788907462781973
5,18.378631351020676,TF-IDF,True,0.19012432192239093,2.1834041963107786,432,0.04268416670160376,0.04268416670160376
3,22.532474247156355,TF-IDF,True,0.22815758402603042,2.3191251785284486,433,0.04260345028124433,0.04260345028124433
4,21.349848360360596,TF-IDF,True,0.21211620571743547,2.2770208408345005,434,0.042848370974771816,0.042848370974771816
5,21.452582656164566,TF-IDF,True,0.21978119877135896,2.2986934445186717,435,0.04272047032527159,0.04272047032527159
3,24.177840021531193,TF-IDF,True,0.2339355597690749,2.1530918627351734,436,0.042533689979157296,0.042533689979157296
4,22.075629197342632,TF-IDF,True,0.2130965247659932,2.0805304503811066,437,0.042774167815135884,0.042774167815135884
5,21.267267253936698,TF-IDF,True,0.2088919492081849,2.3514127674771044,438,0.04269985871216931,0.04269985871216931
4,21.68273185259694,TF-IDF,True,0.4375554939705354,2.2292517995850325,439,0.042754975166430835,0.042754975166430835
2,23.022308358198128,TF-IDF,True,0.22339380390749553,1.79774668733205,440,0.04132061630165678,0.04132061630165678
14,20.262491877085438,TF-IDF,True,0.21621396656475733,2.275197317728846,441,0.0408540272215738,0.0408540272215738
3,17.755505293755487,TF-IDF,True,0.24057973699891277,2.1903892499181965,442,0.0426223093211632,0.0426223093211632
4,20.93432729946314,TF-IDF,True,0.20490822995112662,2.319692539106457,443,0.0428212663879666,0.0428212663879666
5,22.302132911946714,TF-IDF,True,0.21233390468296356,2.234928003024937,444,0.04269091664423663,0.04269091664423663
6,19.641321588541285,TF-IDF,True,0.22428570196324565,2.398451143328928,445,0.04247369224228681,0.04247369224228681
4,20.560582105241917,BM25,True,0.2295606238180153,2.287203284658489,446,0.03945056548943203,0.03945056548943203
4,21.695716122415604,TF-IDF,False,0.19903555598114023,1.9111261863174316,447,0.04276632350043825,0.04276632350043825
3,21.21256600601837,TF-IDF,True,0.2170860667088526,2.13409285475815,448,0.042574054388148874,0.042574054388148874
5,20.02349712239553,TF-IDF,True,0.2067028281290101,2.254763202661062,449,0.04270855846290949,0.04270855846290949
3,22.461307806831115,TF-IDF,True,0.1926705839690809,2.3600751857101043,450,0.04253541212180901,0.04253541212180901
4,19.116241274177675,TF-IDF,True,0.21027982552392568,2.0235666490332935,451,0.04282757903259608,0.04282757903259608
5,18.944691350572377,TF-IDF,True,0.22117266757603746,2.0066240192024467,452,0.04266957244427334,0.04266957244427334
4,18.5233879867552,TF-IDF,True,0.25120381716123386,2.0491953588257226,453,0.04274925535363056,0.04274925535363056
2,19.20276065563669,TF-IDF,True,0.2656060083661917,2.0534339398310224,454,0.04149540701849639,0.04149540701849639
3,29.211798236051578,TF-IDF,True,0.2289918533005929,1.9872490449511386,455,0.04237650501517551,0.04237650501517551
5,18.37085200769528,TF-IDF,True,0.21184321783547816,1.9300308199417135,456,0.042656311495030054,0.042656311495030054
18,19.325293097301362,TF-IDF,True,0.23744894324406376,2.090889829947234,457,0.04021737542754732,0.04021737542754732
6,18.793405675027348,TF-IDF,True,0.2161424066002828,2.0429120761408495,458,0.04243782478956569,0.04243782478956569
4,19.915495482749943,TF-IDF,True,0.19993437227717323,2.1034730113682714,459,0.04280584036278453,0.04280584036278453
4,21.866885133161762,TF-IDF,True,0.20931946428981416,2.170656507368075,460,0.04280698770651466,0.04280698770651466
3,17.974623940660464,TF-IDF,True,0.18721613142118057,2.197443267772997,461,0.04258364676780266,0.04258364676780266
5,22.85686057996562,TF-IDF,True,0.21822014899239997,2.1366313606176925,462,0.04264363548821905,0.04264363548821905
3,21.104570214630495,TF-IDF,True,0.22572057718607086,2.024561950461259,463,0.04257652602351274,0.04257652602351274
4,19.560632259979457,TF-IDF,True,0.20335139480605052,0.5801023012833242,464,0.041258674391962694,0.041258674391962694
4,23.48126999184593,BM25,True,0.19625726030028856,2.230090803984077,465,0.03971680220650527,0.03971680220650527
5,20.38003063464629,TF-IDF,False,0.2124975856299066,2.080244657856503,466,0.0426477357205279,0.0426477357205279
4,22.19775834662423,TF-IDF,True,0.2307254433066285,2.159031049864432,467,0.04273400965752196,0.04273400965752196
3,21.545803297250412,TF-IDF,True,0.20353737632833474,1.96703873102707,468,0.04259599254699809,0.04259599254699809
5,19.997484926165786,TF-IDF,True,0.21847614360401268,2.2168242581368025,469,0.042690030777663104,0.042690030777663104
4,20.81302813001379,TF-IDF,True,0.20933138048697653,2.2734940249648523,470,0.04281458406873628,0.04281458406873628
2,21.406846644660593,TF-IDF,True,0.297046755817007,2.109000120461456,471,0.04141622001409148,0.04141622001409148
3,19.157219832015375,TF-IDF,True,0.10963962162308472,2.332298046089764,472,0.04239364754772595,0.04239364754772595
4,21.943529732184004,TF-IDF,True,0.18627624734943407,2.1842176371346365,473,0.04281398334751016,0.04281398334751016
8,22.68841930472914,TF-IDF,True,0.22384559111806993,2.25618337961936,474,0.041847532219168676,0.041847532219168676
5,20.520034936855645,TF-IDF,True,0.3361287490349454,2.309799171044576,475,0.04262448679472568,0.04262448679472568
6,21.1307939696813,TF-IDF,True,0.1961217472381873,2.2132994830044184,476,0.042479272300055174,0.042479272300055174
4,19.56533270182793,TF-IDF,True,0.21115995504697874,2.017290348309459,477,0.042823528390782364,0.042823528390782364
3,21.77112741158936,TF-IDF,True,0.24445289442852938,2.1362953450297093,478,0.04261174767273925,0.04261174767273925
4,20.211961601566557,TF-IDF,True,0.203322914973027,2.2534189977694647,479,0.04280508410773246,0.04280508410773246
5,18.697765605674235,TF-IDF,True,0.23568216608347178,2.3664537398339203,480,0.042685354619375594,0.042685354619375594
3,20.852884923707855,TF-IDF,True,0.21878549735775082,2.063741815089019,481,0.042650450800141244,0.042650450800141244
4,21.58808830637913,TF-IDF,True,0.195879195474146,2.295107922541526,482,0.04281361254585274,0.04281361254585274
5,17.52533797659324,TF-IDF,True,0.3631066061064656,1.0092160169538384,483,0.041810304408999306,0.041810304408999306
2,22.49228093691176,BM25,True,0.22342113545379358,2.188214681623054,484,0.03796598723179881,0.03796598723179881
4,21.185661797711777,TF-IDF,False,0.20925437964299715,2.3334428675434533,485,0.04282747872454895,0.04282747872454895
3,20.31749910051783,TF-IDF,False,0.20566638500695206,2.344737761927992,486,0.04254495941919457,0.04254495941919457
