,topK,shrink,feature_weighting,normalize,result
66,5,13.029559008186189,none,True,0.026379351047413804
67,9,15.652188075931083,TF-IDF,True,0.02610796077818305
68,3,12.772743358328114,none,True,0.025920909617781894
69,6,10.320227777721886,TF-IDF,True,0.026370967299612125
70,16,16.73456971174642,TF-IDF,True,0.025766405041629165
71,4,14.273552894750537,none,True,0.026440659702796278
72,4,14.541102540154595,none,True,0.026440659702796278
73,7,14.234447163097636,none,True,0.026390597176057923
74,5,15.108018295296812,none,True,0.026412761487916474
75,3,11.435489930841541,none,True,0.025888461302895818
76,8,13.636105922085735,BM25,True,0.023782484880229833
77,11,12.608199714690137,TF-IDF,False,0.026018813326604724
78,6,14.749658991217864,none,True,0.026429935772972493
79,2,8.814113708138377,TF-IDF,True,0.025072592492037478
80,13,1.1299983259761888,none,True,0.025638189805215997
81,4,17.303864666024992,none,True,0.02643337520065176
82,4,12.249382998121927,none,True,0.026400636648346854
83,5,17.269266451311438,none,True,0.026459928496469106
84,6,15.419622170548152,none,True,0.026436638657612473
85,9,13.6602686234213,none,True,0.026104575055852945
86,3,14.43810310460121,TF-IDF,True,0.025923965109348142
87,5,13.066839154082814,none,True,0.026379351047413804
88,8,12.054743382255694,none,True,0.02622374494026996
89,25,11.057703022534831,TF-IDF,True,0.02544017704025434
90,39,19.625633602027357,BM25,False,0.023286815359638027
91,6,15.42945111919581,none,True,0.026436638657612473
92,7,15.757350347015835,none,True,0.026383295533908304
93,5,16.91994403958091,none,True,0.02641995343403376
94,3,15.169915775386979,none,True,0.025920248013587194
95,7,13.538374789832865,none,True,0.02637447528731161
96,2,17.660659758260394,none,True,0.02520513386572429
97,10,14.39353035155781,TF-IDF,True,0.02612186246494249
98,6,16.505710247385274,none,True,0.02644342952761169
99,3,16.57810393694694,none,True,0.025909399533060106
100,9,10.312300456762006,TF-IDF,True,0.026089426719393356
101,6,15.874511533252829,none,True,0.026436638657612473
102,50,14.96844160000684,none,True,0.025109336092188028
103,5,13.984176793439584,none,True,0.026379351047413804
104,4,12.932187763814222,none,True,0.026400636648346854
105,8,18.066841810184517,none,True,0.0262301872968332
106,5,17.223399761629672,none,True,0.026459928496469106
107,2,17.183319884673562,TF-IDF,True,0.025205129295056278
108,4,16.491235571417462,none,False,0.026432648464437797
109,11,19.186965390480587,none,True,0.02600205040166973
110,5,11.69215683960131,BM25,True,0.02367544783405151
111,7,15.33350311124527,none,True,0.026383295533908304
112,3,13.919687409733065,none,True,0.02592324979980423
113,6,14.541029089760547,none,True,0.026429935772972493
114,4,15.87114591453237,none,True,0.026444749308000278
115,4,17.946131554616823,none,True,0.02643337520065176
116,2,15.809494706003692,TF-IDF,True,0.025250781127162825
117,5,16.156694984508235,none,True,0.02641995343403376
118,3,17.12895776399198,none,True,0.025873466083814647
119,9,13.291263688121777,TF-IDF,True,0.026104575055852945
120,7,12.493478233177997,none,True,0.026415396478025495
121,6,14.80534249877084,none,True,0.026429935772972493
122,5,15.280825398870372,none,True,0.026412761487916474
123,4,14.136490882150449,none,True,0.026440659702796278
124,4,14.074515854313681,none,True,0.026440659702796278
125,4,14.41449983182339,none,True,0.026440659702796278
126,4,13.943830444263709,none,True,0.026412230147759987
127,2,14.318191950062165,none,True,0.025216941043866972
128,3,16.584161220404376,none,True,0.025909399533060106
129,4,13.507018519940367,none,False,0.026412230147759987
130,8,15.727979187904829,none,True,0.02624374846882553
131,5,14.669481722339697,none,True,0.0263616191408602
132,3,14.998081161259567,none,True,0.025923965109348142
133,21,14.280053983262055,none,True,0.02546175402127322
134,6,13.48445815470275,none,True,0.026428326897832182
135,4,12.890240374028782,none,True,0.026400636648346854
136,31,17.527238204933173,none,True,0.025419317654113316
137,2,16.154406097996155,none,True,0.025214823681910283
138,5,13.978240610816018,none,True,0.026379351047413804
139,4,15.3153391617593,none,True,0.026444749308000278
140,7,15.06606690164879,none,True,0.026383295533908304
141,3,14.590775733182582,none,True,0.025923965109348142
142,6,15.60947124560442,none,True,0.026436638657612473
143,4,16.70091961271926,none,True,0.026432648464437797
144,5,13.75149577964336,BM25,True,0.023897034961953424
145,3,13.24113926918426,none,True,0.02592324979980423
146,7,15.126613689857129,none,True,0.026383295533908304
147,2,16.14005594514027,none,True,0.025214823681910283
148,5,14.564595013691832,none,True,0.0263616191408602
149,44,12.71263035187401,none,True,0.02515004588950628
150,8,18.275599913904138,none,False,0.0262301872968332
151,4,12.396695172282342,TF-IDF,True,0.02640163648197454
152,6,14.334581801216688,TF-IDF,True,0.026430223725057267
153,4,15.637195277634348,TF-IDF,True,0.026444749308000278
154,2,15.767773679307899,TF-IDF,True,0.025250781127162825
155,4,17.14252978390556,none,True,0.02643337520065176
156,3,4.368000716914663,TF-IDF,True,0.025697851877447105
157,5,15.385517030815704,none,True,0.026412761487916474
158,6,14.920923397606643,none,True,0.026429935772972493
159,4,13.947065967296766,none,True,0.026412230147759987
160,7,13.411989844697677,TF-IDF,True,0.02637361143105729
161,5,11.820610489501812,TF-IDF,True,0.02633916116358179
162,3,16.358676694801193,TF-IDF,True,0.02590915957298946
163,4,14.268427763982022,TF-IDF,True,0.02644161954307886
164,2,14.103652408191454,TF-IDF,True,0.025216941043866972
165,4,14.828412906691725,TF-IDF,True,0.02644161954307886
166,4,14.819260025961984,TF-IDF,True,0.02644161954307886
167,3,15.469628298655408,TF-IDF,True,0.025920484545656826
168,5,15.03714974990825,TF-IDF,True,0.026412761487916474
169,6,15.988129951785162,TF-IDF,True,0.026436638657612473
170,4,16.85117945988578,TF-IDF,True,0.026432464495050302
171,4,14.464366493731792,TF-IDF,True,0.02644161954307886
172,3,14.70612940949753,TF-IDF,True,0.025923965109348142
173,2,13.719156997768897,TF-IDF,True,0.025184396744952577
174,5,15.283033892408525,TF-IDF,True,0.026412761487916474
175,4,14.327115380494739,TF-IDF,True,0.02644161954307886
176,3,14.77637814784832,TF-IDF,True,0.025923965109348142
177,4,15.744128763588629,TF-IDF,True,0.026444749308000278
178,6,16.444694171634143,TF-IDF,True,0.02644342952761169
179,7,16.409618820282354,TF-IDF,True,0.026362937778581626
180,6,17.667060156698977,TF-IDF,False,0.026453770663989493
181,5,17.28847833939827,TF-IDF,False,0.026459722816408553
182,6,17.581461071736268,TF-IDF,False,0.026453770663989493
183,6,18.937255301433307,TF-IDF,False,0.02644354150897802
184,6,18.79748309329615,TF-IDF,False,0.02644354150897802
185,9,18.839305088278074,TF-IDF,False,0.026140021728955156
186,8,20.399528632696352,TF-IDF,False,0.026227036963905697
187,6,19.195890674644247,TF-IDF,False,0.026457287793024926
188,6,19.465401449430356,TF-IDF,False,0.026457287793024926
189,7,19.256749072775367,TF-IDF,False,0.026336954673598863
190,6,20.221446435877382,TF-IDF,False,0.026470012532771096
191,6,21.056770645007063,TF-IDF,False,0.026482330483064233
192,6,21.173929611271372,TF-IDF,False,0.026482330483064233
193,8,21.562092124013283,TF-IDF,False,0.026210416872346116
194,6,21.077529147716852,TF-IDF,False,0.026482330483064233
195,6,21.197526020967423,TF-IDF,False,0.026482330483064233
196,7,21.939370456319782,TF-IDF,False,0.026325647983603498
197,6,20.777644431123225,TF-IDF,False,0.026470012532771096
198,6,20.923143537874555,TF-IDF,False,0.026470012532771096
199,8,20.46791354868902,TF-IDF,False,0.026227036963905697
200,10,21.12453153212834,TF-IDF,False,0.026015317908242467
201,6,20.04715015435115,TF-IDF,False,0.026470012532771096
202,6,21.01888948378113,TF-IDF,False,0.026482330483064233
203,7,20.960067846394296,TF-IDF,False,0.026334611063575555
204,6,19.82342635644803,TF-IDF,False,0.026457287793024926
205,9,22.297075095003287,TF-IDF,False,0.026108524113015646
206,7,20.64709074898422,TF-IDF,False,0.026334611063575555
207,6,19.877259087474624,TF-IDF,False,0.026457287793024926
208,8,19.848253858541042,TF-IDF,False,0.026216203338049634
209,6,20.120346410839307,TF-IDF,False,0.026470012532771096
210,6,20.207753981265206,TF-IDF,False,0.026470012532771096
211,6,20.11969662745394,TF-IDF,False,0.026470012532771096
212,6,20.11517982001426,TF-IDF,False,0.026470012532771096
213,6,19.779316835207005,TF-IDF,False,0.026457287793024926
214,6,20.11335619994537,TF-IDF,False,0.026470012532771096
215,8,19.877615143062005,TF-IDF,False,0.026216203338049634
216,7,20.182865705005312,TF-IDF,False,0.026334611063575555
217,6,20.99080129345272,TF-IDF,False,0.026470012532771096
218,7,21.197823690007443,TF-IDF,False,0.026325647983603498
219,6,22.990446431740537,TF-IDF,False,0.026474510070095273
220,8,20.810450639700722,TF-IDF,False,0.026227036963905697
221,6,22.918320377888932,TF-IDF,False,0.026474510070095273
222,6,23.009520239729817,TF-IDF,False,0.02646383870295362
223,7,23.33558698371669,TF-IDF,False,0.026268033570641846
224,5,23.142019945898873,TF-IDF,False,0.02647558874774608
225,5,23.13769406685931,TF-IDF,False,0.02647558874774608
226,5,22.86968444740849,TF-IDF,False,0.026483016083266052
227,5,23.199640529283744,TF-IDF,False,0.02647558874774608
228,5,23.241995004699962,TF-IDF,False,0.02647558874774608
229,7,24.043041082048163,TF-IDF,False,0.026262357943637606
230,9,22.978535484649296,TF-IDF,False,0.026108524113015646
231,5,24.247629872952047,TF-IDF,False,0.026510516650028845
232,5,23.895669967506112,TF-IDF,False,0.02647558874774608
233,5,24.15634383341965,TF-IDF,False,0.026510516650028845
234,5,24.881921257971797,TF-IDF,False,0.026510516650028845
235,5,24.79104518300865,TF-IDF,False,0.026510516650028845
236,5,24.61142146419367,TF-IDF,False,0.026510516650028845
237,5,24.748708764173806,TF-IDF,False,0.026510516650028845
238,5,24.79831949139971,TF-IDF,False,0.026510516650028845
239,5,24.853005208475903,TF-IDF,False,0.026510516650028845
240,5,24.97514365409468,TF-IDF,False,0.026510516650028845
241,5,24.99303737540715,TF-IDF,False,0.026510516650028845
242,5,24.922851664255923,TF-IDF,False,0.026510516650028845
243,5,24.827317141832186,TF-IDF,False,0.026510516650028845
244,5,24.69909335137431,TF-IDF,False,0.026510516650028845
245,5,24.971293087167012,TF-IDF,False,0.026510516650028845
246,5,24.92179575501752,TF-IDF,False,0.026510516650028845
247,5,24.956210814444653,TF-IDF,False,0.026510516650028845
248,19,24.950899567891604,TF-IDF,False,0.025650184380747128
249,5,24.52237788915591,TF-IDF,False,0.026510516650028845
250,5,24.43567787177723,TF-IDF,False,0.026510516650028845
251,5,24.461191155778188,TF-IDF,False,0.026510516650028845
252,5,24.396130969265265,TF-IDF,False,0.026510516650028845
253,5,24.38389652568278,TF-IDF,False,0.026510516650028845
254,5,24.420444755828022,TF-IDF,False,0.026510516650028845
255,5,24.416662899834897,TF-IDF,False,0.026510516650028845
256,24,24.422923547873967,BM25,False,0.023715780551258624
257,5,24.39147372672046,TF-IDF,False,0.026510516650028845
258,3,24.45608644345979,TF-IDF,False,0.025897423240201
259,5,24.870125278266634,TF-IDF,False,0.026510516650028845
260,5,24.969998204190937,TF-IDF,False,0.026510516650028845
261,4,24.211908199488754,TF-IDF,False,0.026411152612776177
262,5,24.663069689410477,TF-IDF,False,0.026510516650028845
263,3,23.93362774188256,TF-IDF,False,0.02589744380820703
264,5,24.98309461739802,TF-IDF,False,0.026510516650028845
265,4,24.400435705998504,TF-IDF,False,0.026411152612776177
266,5,23.682130435587926,TF-IDF,False,0.02647558874774608
267,4,24.612161452392336,TF-IDF,False,0.026411152612776177
268,3,23.778793596808676,TF-IDF,False,0.02589744380820703
269,5,24.310624406555977,TF-IDF,False,0.026510516650028845
270,27,24.96808509172636,TF-IDF,False,0.02545590128088363
271,37,24.554266989340473,TF-IDF,False,0.02525690125163123
272,5,23.71910380934276,TF-IDF,False,0.02647558874774608
273,4,24.169877724465426,TF-IDF,False,0.026411152612776177
274,3,24.639487209597668,TF-IDF,False,0.025897423240201
275,5,24.898240004167096,TF-IDF,False,0.026510516650028845
276,4,24.18148817549773,TF-IDF,False,0.026411152612776177
277,3,23.711624322665493,BM25,False,0.02396398724966414
278,5,24.333147840274698,TF-IDF,False,0.026510516650028845
279,5,24.93753460346972,TF-IDF,False,0.026510516650028845
280,4,24.398204938802177,TF-IDF,False,0.026411152612776177
281,4,24.998053755001465,TF-IDF,False,0.026411152612776177
282,3,23.678439314792413,TF-IDF,False,0.02589744380820703
283,5,24.046613203712685,TF-IDF,False,0.026510516650028845
284,4,24.493605545251963,TF-IDF,False,0.026411152612776177
285,7,24.598039079313228,TF-IDF,False,0.026262357943637606
286,5,24.10074084585787,TF-IDF,False,0.026510516650028845
287,16,23.621802123979066,TF-IDF,False,0.025739401535012717
288,7,24.59503537598604,TF-IDF,False,0.026262357943637606
289,3,24.989255034117328,TF-IDF,False,0.025897423240201
290,5,24.122752183506208,TF-IDF,False,0.026510516650028845
291,4,24.51047014237922,TF-IDF,False,0.026411152612776177
292,5,24.083649617615873,TF-IDF,False,0.026510516650028845
293,5,24.97017001073948,TF-IDF,False,0.026510516650028845
294,2,23.602797981819116,TF-IDF,False,0.025167833786743157
295,7,24.491476950386208,TF-IDF,False,0.026262357943637606
296,3,24.994990654093055,TF-IDF,False,0.025897423240201
297,7,24.047359954756924,TF-IDF,False,0.026262357943637606
298,5,24.33024928597077,TF-IDF,False,0.026510516650028845
299,4,23.568471338458384,BM25,False,0.024445290018026297
