topK,shrink,feature_weighting,normalize,tversky_alpha,tversky_beta,iteration,RECALL,MAP
5,20.782121247897656,TF-IDF,False,0.23861817562535176,1.5967091172511998,123,0.11847117802654955,0.02802899883173661
4,21.809689333766443,TF-IDF,False,0.2442913946740515,1.6024348242400703,124,0.1184878346257112,0.0280133831444726
3,21.786498847038498,TF-IDF,False,0.27350219418768934,1.6497082955446205,125,0.11729760537083733,0.02776373440030947
9,21.39041757189817,TF-IDF,False,0.24055739055026296,1.6162574911062717,126,0.11819419934364972,0.027812874794776406
7,22.578360666213626,TF-IDF,True,0.3096014866457128,1.401349649733027,127,0.11809067534380653,0.02777861421002352
5,23.277308587965024,BM25,False,0.15793516826332457,1.5185048327926924,128,0.10847938576221439,0.025929905835097015
36,22.149811568972673,TF-IDF,False,0.20246892858404414,1.4608027255986715,129,0.1127389482206026,0.026091314405282277
8,20.905618225978735,TF-IDF,False,0.1789914428793287,1.5702852056402048,130,0.11822969878880812,0.027799368470800105
4,21.690547457812105,TF-IDF,False,0.2511570640260792,1.5893473530905935,131,0.1184749936942055,0.028003385950862745
4,21.996481817176825,TF-IDF,False,0.2645379740070196,1.6785854594775929,132,0.11847323520679949,0.028044355133590795
3,21.820451966038526,TF-IDF,False,0.26343538419482004,1.6109974262938942,133,0.11739455440092318,0.027764377721832198
2,22.29062046394889,TF-IDF,False,0.306578722235735,1.676961488072799,134,0.11463926623102737,0.0269572457428792
3,22.98339065627713,TF-IDF,False,0.29136716494833553,1.5338672668567956,135,0.11707802991583754,0.027684805819739578
4,21.416678039173792,TF-IDF,False,0.9895506946590839,1.577035911949752,136,0.11603668028063592,0.027012136037705678
5,23.702119049751026,none,False,0.2461277843029518,1.6437584074937335,137,0.11863590556318886,0.02805060323676354
6,24.422022412761407,none,False,0.3402335733181113,1.6523701245087796,138,0.11846434375907232,0.027936322824452707
4,23.728391893999685,none,False,0.27949157995584667,1.701615541274848,139,0.11854197601029327,0.027988309602424256
7,23.56639140942687,none,False,0.28354440172407563,1.823304405732627,140,0.11808509775099507,0.027873272744557556
4,23.08217915560383,none,False,0.25074981932623625,1.6729795070113547,141,0.11859777481514228,0.028018292041917744
2,23.628512254435197,none,False,0.22245605307949184,1.7007190564378398,142,0.1140059809322331,0.026974229202545854
4,22.881555190998526,none,False,0.2543778394666403,1.6313936785666694,143,0.11854064546672023,0.027982238612636948
5,23.93878807497883,none,False,0.3134610563536739,1.7792760989862084,144,0.11864640579151967,0.028013007207028637
6,24.28248795668286,none,False,0.35445333645116195,1.7626463045882153,145,0.11830255926071694,0.027934728803983466
5,24.79954220371926,none,False,0.31409247392929196,1.7819405882002024,146,0.11853582631813614,0.02797395313419775
6,24.91037121209806,none,False,0.3241322792899291,1.789538391401629,147,0.11835101108258582,0.027983382422307097
7,23.883229031822967,none,True,0.30818792213170976,1.8448530693017213,148,0.11781417073758295,0.027865565455621875
5,24.12023037584082,none,False,0.3338257007282112,1.7112470181926,149,0.11843786439783019,0.02795664744243634
8,24.989125588353957,none,False,0.2882046329003453,1.808368654458407,150,0.1182869904174029,0.027758422141412133
3,22.939046293319386,none,False,0.27195242743649606,1.7517974259355953,151,0.11718400508514533,0.027803315242628742
5,23.22903921083123,none,False,0.550781521587068,1.8879033261707205,152,0.11828375355640239,0.027799034812035175
5,23.835396958568293,none,False,0.30978377061368056,1.6525756026227252,153,0.1185540172575934,0.02796240534146481
7,24.352324234162758,none,False,0.36017365607017904,1.6540175407570687,154,0.11827360346578804,0.027778449665975043
28,23.755498275382962,none,False,0.30888020662943605,1.7197123001910202,155,0.11393991501947022,0.02648604643615806
5,23.304587899763177,none,False,0.2946412983737734,1.6323273902390683,156,0.11851914441692063,0.027991322815311394
4,22.668868050836497,none,False,0.2926054316507988,1.6881686030990861,157,0.11845355394958662,0.028006948786578317
6,24.60291038828436,none,False,0.3183393457282272,1.6308624927421733,158,0.1184902679074036,0.02791826640047022
2,23.218952544468056,none,False,0.2763825037325687,1.6649771842572847,159,0.11454321316878971,0.02693318346112863
43,23.985856047598283,none,False,0.6690325243532024,1.6316922615117313,160,0.11136639922669928,0.02589382269647424
5,23.380725335021907,none,False,0.3252399798854772,1.780770043365157,161,0.11859581543736551,0.027966893737452814
5,22.511186607644607,none,False,0.34320480311726465,1.729054960848294,162,0.1186251855336123,0.0279529863373585
5,23.51605066895501,none,False,0.3431836457312381,1.7236813577111065,163,0.11848469790449076,0.027959889188724045
3,22.5153996928304,none,False,0.37491700174235426,1.7821597387693995,164,0.11719446829876486,0.02767289351623252
6,24.136358076434803,none,False,0.32569460252162546,1.7520412961890326,165,0.11849598957929992,0.027985387802897516
4,23.67261600685147,none,False,0.29896708905486746,1.8089649218966772,166,0.11847358570957839,0.02802523260129443
7,23.09992951452933,none,False,0.3341526841959395,1.6996558419320646,167,0.11807671933568878,0.02783394214631202
3,22.79136979423205,none,False,0.28911485592206493,1.7403541483898903,168,0.1172787463930022,0.027776358585359373
9,22.34967217755916,none,False,0.3525592409151349,1.8452573753488084,169,0.11825711666845144,0.027708063663919976
6,23.28858882368635,none,False,0.30915104620858996,1.6763314612520368,170,0.11856494765625367,0.027981490165750036
6,23.376654157868224,none,False,0.3162688864270655,1.6699531216959302,171,0.11843277853123177,0.027977850771345267
5,24.044983531183256,none,False,0.2622926957548144,1.716917548885313,172,0.11866678645253717,0.02804857957350109
4,24.537897762209177,none,False,0.2607430601113516,1.7697559830182048,173,0.11850508519008494,0.02801844744463016
8,23.936274592154128,none,False,0.2777323198783954,1.706398409053054,174,0.11829975267346102,0.027735789336082374
5,24.98283375289819,none,False,0.3092945549605606,1.7332383167638439,175,0.1185682401260677,0.02798281337413956
5,24.89991650036566,none,False,0.3177053609552296,1.7399934771449566,176,0.11851053285401165,0.027984744481374762
7,24.138419719960133,none,False,0.39201755838778024,1.7999208400845217,177,0.11814887639822741,0.027786987673821904
6,24.5213246630354,none,True,0.26565480839086636,1.6932631549162522,178,0.1184642254208239,0.02803730373551484
2,23.621661610388436,none,False,0.3472657598211733,1.7714417652514782,179,0.11463030614250908,0.02692149854835522
3,22.952085559047006,none,False,0.3692242342915651,1.7321135796150866,180,0.11710675665247024,0.027646199672373854
5,22.672090200034603,none,False,0.2947687481698351,1.6650721165215034,181,0.1185330011666887,0.027971288434746625
17,10.76117439465593,none,False,0.30157348554373675,1.670944341956158,182,0.11690039441398795,0.02703817513337153
4,22.68648339109267,none,False,0.2474604529896573,0.6836330770803178,183,0.11704444531972684,0.027227897849225916
5,24.960233725392083,none,False,0.33305245793587634,1.7110369867704234,184,0.11845738738297165,0.027959610377975303
6,24.09390509758253,none,False,0.2793960652934629,1.6472965489324136,185,0.11836170712210166,0.0279855614882819
4,22.21642389185403,none,False,0.3085731337033418,1.8390158051219452,186,0.1182855674946331,0.02802177260560917
7,23.695458864418967,none,False,0.2515539323000676,1.749215099569548,187,0.11829027084941175,0.027909042792421675
5,24.513189408641296,none,False,0.2880274430964142,0.420998456240105,188,0.1136799281524371,0.026320549403435888
3,23.061062548796347,none,False,0.32379246762388103,1.6846710903899949,189,0.11702763419008828,0.027682301093668843
6,23.49020925794668,none,False,0.26950060663635145,1.7988134964561369,190,0.11832690477494362,0.028054776256658844
5,9.542391042583604,none,False,0.30200701839146604,1.6275011140127604,191,0.11775464176575898,0.02779993980430164
4,22.648699501404923,none,False,0.23283804107586267,1.665921350094415,192,0.11832209846099612,0.028021981713670735
5,22.23650918471794,none,False,0.3154889179994527,1.568968249636255,193,0.11858909988107365,0.027964660966128856
20,22.310519380025823,none,False,0.3224839720309879,1.7145992492747169,194,0.11549141326488893,0.02684637162090458
7,24.135051918034495,none,False,0.3528985513349061,1.7542902373765537,195,0.11817727423651916,0.027796594075316726
5,23.38975420284788,none,False,0.2804626840599501,1.5589138787058787,196,0.11860404646199006,0.027976220185531843
6,23.274176579510456,none,False,0.2581242140867613,1.5455097991141036,197,0.11838110821747339,0.027972381967068506
4,23.851405322614536,none,False,0.34044905766457567,1.5781961780000402,198,0.11822864693801814,0.027918586347231173
3,24.423364189702355,none,False,0.2744880010727749,1.619321318928892,199,0.11720964796277122,0.027697770519556377
8,23.125766311254353,none,False,0.3078354084281733,1.5652960044456656,200,0.11833254185111315,0.027708336761333684
5,22.366455237331202,none,False,0.28123600950454564,1.6588720899375393,201,0.11863836315216236,0.028014477819461543
5,22.03104211133445,none,False,0.2904004766022619,1.7030481714824406,202,0.11859357297091802,0.02801956040229123
4,22.127436366490773,none,False,0.2876033050930427,1.641715349593872,203,0.11854727689489643,0.027988179338385884
6,22.021342262387492,none,False,0.2846308079400534,1.6939281369432628,204,0.11845867812336326,0.02805033813801891
5,21.50550108177907,none,False,0.2825748219750581,1.7142521924242735,205,0.11870552861454274,0.02807343715148589
7,21.458298383877256,BM25,False,0.3053853308099185,1.6457611647640384,206,0.10770896983047863,0.02555304283081543
6,21.922243648057457,none,False,0.33163579202517557,1.7276850717259835,207,0.11813579675650512,0.027972025454963648
5,22.456176100515496,none,False,0.29192283265509567,1.6734735865156014,208,0.11861888525567549,0.028006732822514795
5,21.337280615831098,none,False,0.2403330642233168,1.597771095109743,209,0.1184434500872785,0.028041211656665368
8,13.613496618068016,none,True,0.26593464186952304,1.7291349313047943,210,0.11796519936156803,0.027742048865925153
5,22.30060418132733,none,False,0.30200988075594914,1.6743891140800833,211,0.11847822979616628,0.027968471760584052
4,21.954825727595725,none,False,0.28285572391750935,1.6420370256272019,212,0.11842187219214789,0.02799963686042568
6,22.450633176263633,none,False,0.31950546538520547,1.6984439016651462,213,0.11840873768956912,0.027977296577848837
3,21.17123539311549,none,False,0.28839380341056603,1.615201625339591,214,0.11724387612467449,0.027734629529074326
5,21.81014295127415,none,False,0.2961357576281061,1.1255362934506263,215,0.11843501281650477,0.02778564846809432
4,4.843273170531818,none,False,0.7589004690495207,1.7583539752164792,216,0.11562263141921583,0.02716039251068562
7,22.56169980506897,none,False,0.26563830546686873,1.6631248470432964,217,0.11821250143135725,0.02791924452342502
3,22.962279415900596,none,False,0.5804270521710968,1.7044110351891482,218,0.11665407074116065,0.027437965751069795
47,21.536361121392765,none,False,0.33925516851360804,1.5656812066335175,219,0.11204336610357991,0.02580156833331442
6,22.217756176889164,none,False,0.2275891237805074,1.7885363600298418,220,0.11823924042612842,0.02812588213892567
5,23.881939606320184,none,False,0.27733111886636347,1.695915302167232,221,0.11854283785709432,0.028031824647235096
5,23.436498434658322,none,False,0.2819623421406747,0.9402666059715404,222,0.11749210148483587,0.02753904835949534
6,22.87890805143039,none,False,0.3121625953673031,1.7348727833016169,223,0.1182118687945396,0.02800097606615342
5,23.199536010378868,none,False,0.2500305219504761,1.6801316528658488,224,0.11850478009921755,0.028035448044301865
4,23.851913769883364,none,False,0.29486142908081325,1.6524459256278847,225,0.11845603317641668,0.02796863059129742
4,21.05796418907733,none,False,0.27095018885367117,1.7183039090575696,226,0.11839097883514176,0.028037356298196998
5,22.401299498339895,BM25,False,0.31110613509059265,1.5044929634307176,227,0.10845230780662038,0.025650208376754077
2,23.446878908349884,none,False,0.32725316867636256,1.5984220394020112,228,0.11462764377767647,0.026856455657206645
7,21.765508516260685,none,False,0.2927217672759203,1.6857761647360583,229,0.11803545839116387,0.027855439140640693
3,22.80717552735985,none,False,0.1492802072856421,1.7521843173544125,230,0.11706916198680666,0.027866044233096108
4,23.670714415026506,none,False,0.2825198314750609,1.7052176818105542,231,0.11851575812174088,0.027991839300796746
6,24.131983771388963,none,False,0.2659472535410954,1.6359737683618372,232,0.11846119129341122,0.02803256623812008
5,23.764855113400735,none,False,0.28120096198179745,1.6909183159245658,233,0.11856726338399447,0.028023741420855387
5,23.163527098054875,none,False,0.3007606204479322,1.6658373478089044,234,0.11851046094190337,0.02798122620967233
6,24.241168740301593,none,False,0.2492585426039075,1.7370497904613693,235,0.11845335809046129,0.02807806381018135
5,22.376433208740632,none,False,0.32045345877963166,1.6330672469853138,236,0.11849109508026656,0.027974858126464257
7,23.598428606584005,none,False,0.26826646662567405,1.6894430470145656,237,0.11837668950615252,0.027930731754806825
3,22.702938116485583,none,False,0.20173623212135422,1.7874353819159141,238,0.1171150811358152,0.027868082751029668
5,24.577760901478353,none,False,0.5225792999371078,1.7604304919931002,239,0.11830039336220265,0.027763688693629322
4,21.956216524865333,none,False,0.28575257491945183,1.7124375560610676,240,0.11837818955040094,0.028039567358847935
4,23.929944689602873,none,False,0.27566852054147656,1.6780150058419392,241,0.11856961255033807,0.027993219642536416
4,24.15869568200455,none,False,0.29847600982702976,1.6604771778889986,242,0.11854343373257693,0.027950931822086862
