,topK,shrink,feature_weighting,normalize,result
47,13,13.21141670073527,TF-IDF,True,0.025666766764295603
48,37,21.29018278577733,TF-IDF,False,0.024855540609470723
49,7,19.34882756374865,TF-IDF,True,0.02628804166986559
50,4,16.064514218365574,BM25,False,0.02381547253394152
51,6,21.78738530093847,none,True,0.026447691675533166
52,10,20.332510851156783,none,True,0.025895762945045392
53,4,24.981192793849406,none,True,0.026421659435869407
54,8,22.267944043086292,TF-IDF,True,0.026193339713985207
55,15,21.186336215300663,none,True,0.02554163444345674
56,6,18.261412942748926,TF-IDF,True,0.026394394258509125
57,2,17.168934670729165,TF-IDF,True,0.025164417212404006
58,48,19.7542176385793,none,True,0.02468659272239914
59,12,21.207308615578956,TF-IDF,True,0.02577708097943878
60,9,10.032936365449132,TF-IDF,False,0.025975985024662744
61,6,22.766666940925216,none,True,0.026440777397497603
62,4,21.88369323726946,none,True,0.02647735074026496
63,3,23.87674554174765,none,True,0.025862858706025206
64,4,20.248314484797397,none,True,0.026479943451694875
65,3,20.191906764116773,none,True,0.025935010128599924
66,8,18.61534883415538,none,True,0.026184214375298685
67,5,17.876941308199825,TF-IDF,True,0.026431176709337888
68,25,19.70935869734638,none,False,0.025148656406430665
69,10,16.983850476954512,BM25,True,0.023630738702222435
70,7,21.968881678924664,TF-IDF,False,0.026303111162302082
71,5,20.927154257421773,none,True,0.02646891442978123
72,4,20.784104270075375,none,True,0.026479943451694875
73,3,22.929892628851128,none,True,0.025875678287132626
74,4,5.435920543480683,none,True,0.02627036575399511
75,2,21.050528174163826,none,True,0.025190677985468455
76,7,20.65681717107781,none,True,0.02630188508060776
77,4,18.978614214150586,none,True,0.026496351007191842
78,4,23.84233972294991,none,True,0.026441786372461477
79,8,19.20383905810705,none,True,0.02617649451702599
80,5,21.86608131178651,none,True,0.026492475080717528
81,5,20.820262946197566,none,True,0.02646891442978123
82,3,21.781305055139796,none,True,0.02592551913647243
83,7,22.322916503778686,none,True,0.02630663971800754
84,5,23.266351920979652,none,True,0.0264986729065421
85,2,24.21643284013228,none,True,0.0251412862042609
86,11,23.34078039901159,none,True,0.025836128296822292
87,9,21.78660029294781,none,True,0.026037663904154303
88,28,14.87509436187171,none,True,0.025038533016677054
89,3,13.844716987795987,none,True,0.025930648568649173
90,6,16.118434236187916,none,True,0.02638440849156928
91,22,20.46106221677971,none,True,0.025192919898128545
92,5,19.429595844869038,none,True,0.026465481858104028
93,4,22.378916644057664,none,True,0.026469689158009374
94,4,23.14282237668521,none,True,0.026441786372461477
95,2,22.52427359725142,none,True,0.025179132478069494
96,7,21.477886378047177,BM25,True,0.024211486637194586
97,6,18.185323324005687,none,True,0.026394394258509125
98,4,20.050113682943156,none,True,0.026479943451694875
99,3,18.726982931096234,none,False,0.025894953936807335
100,8,19.973208391923265,none,True,0.02617649451702599
101,4,20.214046983907338,none,True,0.026479943451694875
102,5,19.02625539868599,none,True,0.026465481858104028
103,2,19.96812311078193,none,True,0.025155991185923376
104,10,21.610988626864362,none,True,0.025854677210283103
105,6,17.666737678901413,none,True,0.026393075620787607
106,3,20.50881340028163,none,False,0.025935010128599924
107,4,19.491771551929297,TF-IDF,True,0.026501322751322196
108,5,19.497558216114598,BM25,True,0.024088835046419316
109,7,20.304690757957815,none,True,0.02630188508060776
110,9,23.523290777514823,TF-IDF,True,0.02604757768307297
111,4,18.364286654257132,TF-IDF,True,0.026496311013846738
112,4,18.34406246893074,TF-IDF,True,0.026496311013846738
113,6,18.26880554715623,TF-IDF,True,0.026394394258509125
114,3,18.765389703003887,TF-IDF,True,0.025895020211493515
115,5,17.08070746175145,TF-IDF,True,0.026431176709337888
116,2,19.48022968464714,TF-IDF,True,0.025155863207219034
117,4,20.922954525901588,TF-IDF,True,0.0264796554996101
118,8,17.961094612831786,TF-IDF,True,0.02616254369558555
119,7,24.57578296600089,TF-IDF,True,0.026270851387471483
120,40,20.03276340557826,TF-IDF,True,0.024845491995845785
121,4,21.169782149846778,TF-IDF,True,0.02647748786030533
122,3,19.095908526665372,TF-IDF,True,0.02591383650903301
123,4,20.832929415734206,TF-IDF,True,0.0264796554996101
124,5,18.396734804093086,TF-IDF,True,0.02643883143559145
125,6,19.690072820347147,TF-IDF,True,0.02641365391084582
126,3,20.336284590044244,TF-IDF,True,0.025935010128599924
127,2,20.943153686314,TF-IDF,True,0.0251854754226035
128,5,22.15447479551005,TF-IDF,True,0.026491911745884982
129,6,1.251611619622274,TF-IDF,True,0.026072430690389708
130,5,16.761058879085862,BM25,True,0.02387750678287098
131,4,22.196779261286487,TF-IDF,True,0.026469689158009374
132,7,21.472033204624314,TF-IDF,True,0.026303111162302082
133,4,22.796279013666485,TF-IDF,True,0.026469689158009374
134,2,7.3226310967914525,TF-IDF,True,0.025050353906823728
135,3,17.52288861624089,TF-IDF,True,0.025893519889718487
136,6,20.589233715518205,none,True,0.026434255054244092
137,5,19.005178556845298,TF-IDF,True,0.02646552185144914
138,4,21.262399634785957,none,True,0.02647735074026496
139,19,19.805922412285856,TF-IDF,True,0.025373609831323696
140,43,22.135455399935513,none,True,0.024812843714234083
141,4,20.9549643142028,TF-IDF,True,0.0264796554996101
142,3,20.06755016822107,TF-IDF,True,0.025935010128599924
143,5,20.717110810490883,TF-IDF,True,0.02646891442978123
144,7,21.603837698573493,TF-IDF,True,0.026303111162302082
145,2,22.9931640872907,TF-IDF,True,0.025179132478069494
146,4,18.583580805291106,none,True,0.026496351007191842
147,8,18.51386241462561,none,True,0.026184214375298685
148,6,19.341722717602984,none,True,0.02641365391084582
149,5,18.66597026879933,none,True,0.02643883143559145
150,31,17.83038216913754,none,True,0.02506155318612088
151,3,20.31928454066685,none,True,0.025935010128599924
152,4,19.492295772353923,none,True,0.02650140273801241
153,4,19.40277171904417,none,True,0.02650140273801241
154,2,19.31924481107275,none,True,0.025155991185923376
155,5,19.04301390800324,none,True,0.026465481858104028
156,3,19.696417509210363,none,True,0.02591383650903301
157,6,17.996431455541924,none,True,0.026393075620787607
158,4,18.607964124017897,none,False,0.026496351007191842
159,4,17.426637588143535,none,False,0.026438050994028316
160,7,18.450633196958943,none,False,0.026283667540577812
161,5,18.80650242154487,none,False,0.02643883143559145
162,4,19.935804882762298,none,False,0.02650140273801241
163,3,19.813003569583262,none,False,0.02591383650903301
164,4,19.532758714685063,none,False,0.02650140273801241
165,2,19.103362886694576,none,False,0.025155991185923376
166,6,18.229829167035895,none,False,0.026394394258509125
167,4,19.266695080634438,none,False,0.02650140273801241
168,5,19.576664337865967,none,False,0.026465481858104028
169,3,18.64614002140503,none,False,0.025894953936807335
170,7,18.018970394453266,none,False,0.026283667540577812
171,4,19.043562543304912,none,False,0.02650140273801241
172,4,19.37636121246492,none,False,0.02650140273801241
173,4,19.35599861311218,none,False,0.02650140273801241
174,3,19.061608363185155,none,False,0.02591383650903301
175,4,17.336940825663298,none,False,0.026438050994028316
176,5,18.52339657691006,none,False,0.02643883143559145
177,2,19.341766160346186,none,False,0.025155991185923376
178,6,17.68192984290485,none,False,0.026393075620787607
179,6,18.878960240948924,none,False,0.026394394258509125
180,4,18.227249791819325,none,False,0.026496351007191842
181,4,18.331742777285456,none,False,0.026496351007191842
182,3,16.7194906127471,none,False,0.02593253739720523
183,4,18.128435582070146,none,False,0.026496351007191842
184,4,18.117672580255235,none,False,0.026496351007191842
185,4,18.09256819158078,none,False,0.026496351007191842
186,2,17.18697675055313,none,False,0.025164417212404006
187,3,17.830319956802107,none,False,0.025893588449738672
188,4,19.276584481178855,none,False,0.02650140273801241
189,4,19.51323868891879,none,False,0.02650140273801241
190,3,19.516857216774252,none,False,0.02591383650903301
191,4,18.846754313803974,none,False,0.026496351007191842
192,5,18.066287965266437,none,False,0.02643883143559145
193,4,19.286174273049564,none,False,0.02650140273801241
194,2,19.305824904822337,none,False,0.025155991185923376
195,5,19.796065553509916,none,False,0.026465481858104028
196,4,18.727144935983123,none,False,0.026496351007191842
197,3,19.5333827790322,none,False,0.02591383650903301
198,6,19.083972429017436,none,False,0.02641365391084582
199,5,18.362514748342647,none,False,0.02643883143559145
200,3,16.059744675680555,none,False,0.02593253739720523
201,4,20.00884387194808,none,False,0.026479943451694875
202,4,17.614538923515937,none,False,0.026438050994028316
203,4,18.68594859005089,none,False,0.026496351007191842
204,2,19.459628145382762,none,False,0.025155991185923376
205,6,18.24310114258229,none,False,0.026394394258509125
206,5,19.096869254542426,none,False,0.026465481858104028
207,3,19.928107863929036,none,False,0.02591383650903301
208,4,18.153978709259913,none,False,0.026496351007191842
209,50,18.8644012849436,none,False,0.024610341410617447
210,5,12.34140301380355,none,False,0.026352960010310934
211,4,18.707938331932034,none,False,0.026496351007191842
212,4,10.817905925754882,none,False,0.02641277634258748
213,3,19.202049343025273,none,False,0.02591383650903301
214,5,19.699327695315635,none,False,0.026465481858104028
215,4,18.593203691292356,none,False,0.026496351007191842
216,2,17.66964162125646,BM25,False,0.02250526540954979
217,23,20.29848499526584,none,False,0.025204199164115766
218,6,19.22533063502188,none,False,0.02641365391084582
219,3,18.304688899493584,none,False,0.025894953936807335
220,6,18.954539295269875,none,False,0.026394394258509125
221,4,18.665231262803623,none,False,0.026496351007191842
222,5,19.483460849105885,none,False,0.026465481858104028
223,4,18.718975591905835,none,False,0.026496351007191842
224,3,17.98320172739613,none,False,0.025893588449738672
225,5,17.164176728985904,none,False,0.02643175261350743
226,4,19.783382210305746,none,False,0.02650140273801241
227,2,20.292232332711706,none,False,0.02518595534274479
228,5,19.760801227526038,none,False,0.026465481858104028
229,3,19.32622574142512,none,False,0.02591383650903301
230,7,19.866839814789024,none,False,0.02628804166986559
231,4,18.978929603996477,none,False,0.026496351007191842
232,4,18.446036947025096,none,False,0.026496351007191842
233,4,19.031724238975038,none,False,0.02650140273801241
234,35,19.423323042096467,none,False,0.024967622530467613
235,3,19.066704500609106,none,False,0.02591383650903301
236,5,20.14964742906301,none,False,0.02646891442978123
237,3,17.996013546400395,none,False,0.025893588449738672
238,6,19.558666548847043,none,False,0.02641365391084582
239,2,18.92929800974427,none,False,0.025169512364570705
240,4,19.83972673377228,none,False,0.02650140273801241
241,4,19.900498428320716,none,False,0.02650140273801241
242,5,20.603243342980967,none,False,0.02646891442978123
243,4,20.092204746166995,none,False,0.026479943451694875
244,4,19.70226600531213,none,False,0.02650140273801241
245,5,19.816865062255147,none,False,0.026465481858104028
246,3,19.540750005224663,none,False,0.02591383650903301
247,4,20.279571881468573,none,False,0.026479943451694875
248,5,19.323020777302496,BM25,False,0.024088835046419316
249,3,19.910386627067165,none,False,0.02591383650903301
250,2,20.56270924718981,none,False,0.02518595534274479
