,topK,shrink,feature_weighting,normalize,result
142,3,21.309072924828897,TF-IDF,True,0.025708131309806637
143,6,19.00321637999222,TF-IDF,True,0.0263499559387598
144,7,19.0878455318391,TF-IDF,True,0.02613474146473405
145,4,19.603303198769282,TF-IDF,True,0.026114487692104657
146,6,22.07730218571558,TF-IDF,True,0.026349673700010026
147,2,22.517440208508066,BM25,True,0.02110228857918024
148,8,21.657579713981963,TF-IDF,True,0.026069411764167612
149,5,20.816014754931917,TF-IDF,True,0.026249846882621043
150,6,22.193627417443025,none,True,0.0260763534662113
151,7,20.296394880851647,TF-IDF,True,0.02614317891788469
152,6,19.15456271545324,TF-IDF,True,0.0263499559387598
153,6,24.170730299737958,TF-IDF,True,0.026349492015956554
154,4,23.965733490340355,TF-IDF,True,0.026127002181122273
155,8,20.91785264787891,TF-IDF,True,0.02607153483945931
156,5,24.648267064507202,TF-IDF,True,0.026252080796612048
157,37,19.063725746582524,TF-IDF,True,0.025055570181692806
158,3,20.181538240844,TF-IDF,True,0.025706047085193032
159,6,19.52885759456858,TF-IDF,True,0.0263499559387598
160,10,23.555193647472723,TF-IDF,True,0.025897616350924343
161,50,19.908443752830532,TF-IDF,True,0.024907795914188017
162,6,19.449374834865637,TF-IDF,True,0.0263499559387598
163,7,18.26434824217702,TF-IDF,True,0.026135062554161908
164,9,19.316823157093342,TF-IDF,True,0.025984237365758993
165,4,19.690174001993253,TF-IDF,True,0.026114487692104657
166,6,18.649020666891253,TF-IDF,True,0.026342871403340757
167,7,18.594664603878257,TF-IDF,True,0.026135062554161908
168,5,18.919157955248032,TF-IDF,True,0.026240026802396663
169,6,20.528990484733963,TF-IDF,False,0.01878435542611422
170,8,21.624315423009392,TF-IDF,True,0.026069411764167612
171,6,19.515355512035566,TF-IDF,True,0.0263499559387598
172,6,19.5283329267715,TF-IDF,True,0.0263499559387598
173,7,19.630644470210772,TF-IDF,True,0.02613474146473405
174,4,20.901035417344755,TF-IDF,True,0.026116074856571928
175,5,18.296741399882134,TF-IDF,True,0.026240026802396663
176,6,18.976269747842984,TF-IDF,True,0.026342871403340757
177,9,18.878619625979194,TF-IDF,True,0.0259857685395431
