Iteration,SLIM_w,RP3b_w,ItemKNN_w,MAP_val,MAP_test
131,0.012636935554622824,0.9857985254700591,0.0015645389753180829,0.128714052530433,0.0
132,0.0026339782747575174,0.9962869272835728,0.0010790944416696376,0.12887232229675874,0.0
133,0.025744585696940474,0.9728331838322831,0.001422230470776386,0.12858514300691914,0.0
134,0.0004987587835381006,0.9860819592032609,0.01341928201320094,0.12861486971413505,0.0
135,0.03713414303027376,0.9628429828228998,2.2874146826256612e-05,0.12852538789227802,0.0
136,0.0002952916987023102,0.9822484574166293,0.017456250884668494,0.1285027200970092,0.0
137,0.04545473741556358,0.9231457617324637,0.031399500851972864,0.1277003842169654,0.0
138,0.029588112759552858,0.9571785087741951,0.013233378466252096,0.1282923714374382,0.0
139,0.012513474467590446,0.9680224000578616,0.019464125474548014,0.12832583852250937,0.0
140,0.042997372268286996,0.9444113223520252,0.012591305379687785,0.12816643019015458,0.0
141,0.012217322519176847,0.9520578031033265,0.035724874377496454,0.1280109157263512,0.0
142,0.008418709362334867,0.9915727255368595,8.565100805539555e-06,0.12885164659584217,0.0
143,0.039655261508322444,0.9511674691397208,0.009177269351956676,0.12829617728334958,0.0
144,0.00043669156984570975,0.7090949596848197,0.2904683487453346,0.11866055948025961,0.0
145,0.01936932981223424,0.9624532948343497,0.018177375353416087,0.12829577614819018,0.0
146,9.006981790142382e-05,0.9987777975636276,0.0011321326184711134,0.12893180513175254,0.0
147,0.00027287582685402303,0.9985507323267105,0.0011763918464354852,0.12892855689093752,0.0
148,0.3327069439884271,0.6659179603965093,0.0013750956150635804,0.12211080427669134,0.0
149,0.023073506443335327,0.9760270651462142,0.0008994284104506163,0.12863537641724915,0.0
150,0.023257400547823614,0.9566066581031568,0.020135941349019453,0.12823661444709133,0.0
151,0.009933544566959383,0.9878796936244466,0.002186761808594009,0.1287210855942509,0.0
152,0.01008978440369591,0.9753051688961627,0.014605046700141483,0.12845070763686373,0.0
153,0.011391914179797048,0.9876816679107508,0.0009264179094521572,0.1287593560576041,0.0
154,0.011156810332260876,0.987823215916891,0.0010199737508480144,0.12876056786959006,0.0
155,0.009812926789175454,0.9901735652748879,1.3507935936551057e-05,0.128833061259977,0.0
156,0.010479980585698568,0.9794707677241445,0.010049251690156847,0.12856328379017043,0.0
157,0.011716648752627953,0.9853599062720966,0.0029234449752754093,0.12870250632311206,0.0
158,0.011814609976469256,0.9871726322344577,0.0010127577890730987,0.12874293853378718,0.0
159,0.01991986196269255,0.979849437790524,0.00023070024678340518,0.12868827898442792,0.0
160,0.043899581404228435,0.9373624508310713,0.018737967764700245,0.12806229135925343,0.0
161,0.0010048489614585736,0.9985323814794496,0.00046276955909173355,0.12893877856204705,0.0
162,0.004864247130549396,0.9949207443108206,0.00021500855862999297,0.12886141354528757,0.0
163,0.0012926944668164668,0.9747031159701813,0.024004189563002275,0.12838091455476958,0.0
164,0.014566168519905325,0.9843378200890591,0.0010960113910356676,0.12871952056286967,0.0
165,5.4136630617149664e-05,0.9596606585626909,0.04028520480669192,0.12800139832932358,0.0
166,0.016402856006610875,0.9835710897626347,2.6054230754386046e-05,0.12872386661209775,0.0
167,0.5729584126179259,0.41840843681578976,0.008633150566284291,0.1107917486830163,0.0
168,0.01637877895825277,0.9387653023478206,0.04485591869392643,0.12770100194253473,0.0
169,0.03859415113956462,0.9604979549154891,0.0009078939449462432,0.1284828826120883,0.0
170,0.01373508932724989,0.9860191746187574,0.0002457360539925159,0.12875319486679923,0.0
171,0.012719413181415597,0.9866415418088117,0.0006390450097726772,0.12876098827464263,0.0
172,0.00042229208723098123,0.9995024905881007,7.521732466833076e-05,0.1289555708682386,0.0
173,0.02785332567867133,0.9565087482979521,0.01563792602337657,0.12823958435681299,0.0
174,0.0001952199674296296,0.9866456944686152,0.013159085563955172,0.12862781411531704,0.0
175,0.024671403569374802,0.954236192708599,0.02109240372202614,0.1282090400669514,0.0
176,0.012230988710749638,0.9865326681031941,0.0012363431860563025,0.12872585461165303,0.0
177,0.052025825852477975,0.933223715647057,0.014750458500465158,0.12805688445217436,0.0
178,0.03536100491464787,0.9639534574251702,0.0006855376601820026,0.12851057590070386,0.0
179,0.8234777969784495,0.17185441294504972,0.004667790076500838,0.09607000603455515,0.0
180,0.015985015786788754,0.9348194861886395,0.04919549802457178,0.12759986306167068,0.0
181,0.013959132035061881,0.9720462104053736,0.013994657559564609,0.12841749866565558,0.0
182,0.020296434622831476,0.9793410635033811,0.0003625018737874489,0.1286786736621502,0.0
183,0.001808269389352773,0.985574182252985,0.012617548357662198,0.128611772932111,0.0
184,0.0006244539891587425,0.9728716767469526,0.026503869263888542,0.12832793464683756,0.0
185,0.011284737042041908,0.9886567626901123,5.850026784584713e-05,0.12881574520933922,0.0
186,0.03477441273771176,0.9470806167895041,0.01814497047278427,0.1281842698303004,0.0
187,0.023187897072102084,0.9759128479836492,0.0008992549442488246,0.12862821157622623,0.0
188,0.014646129190436223,0.9853206915871432,3.317922242056154e-05,0.1287542767874002,0.0
189,0.0003073216376787758,0.7776032531180508,0.22208942524427033,0.12203554458316722,0.0
190,0.023404665945222555,0.9646588315664315,0.011936502488346002,0.12837548443793872,0.0
191,0.01639489200968781,0.9835774478682284,2.7660122083662952e-05,0.12872391681209452,0.0
192,0.01813871527367335,0.9669843866736589,0.014876898052667608,0.1283431021774539,0.0
193,0.03306323527285078,0.9400127485725933,0.02692401615455598,0.12795544486270546,0.0
194,0.010938338574184274,0.9774141732364977,0.011647488189317892,0.12853717490907235,0.0
195,0.0007199165402122036,0.9573679772120273,0.04191210624776063,0.1279389322333567,0.0
196,0.08657687066427074,0.8751701454546674,0.038252983881061985,0.12697975113363305,0.0
197,0.0642459155278849,0.9325850843941652,0.0031690000779497937,0.12814030953817526,0.0
198,0.017497270587972378,0.7002934679371852,0.2822092614748425,0.11855172837509068,0.0
199,0.0087497792876825,0.9829482620418305,0.008301958670487088,0.12863942624222852,0.0
200,0.03397559522680974,0.9437188073065919,0.02230559746659843,0.12808283692531078,0.0
201,0.015885108554698112,0.98133325129963,0.0027816401456718033,0.12866288119912236,0.0
202,0.013250741264831787,0.986357305814983,0.0003919529201852292,0.12875198179317318,0.0
203,1.687434581137602e-05,0.9916487432802884,0.008334382373900318,0.12875765781915882,0.0
204,0.000457344655476217,0.9884282310736161,0.01111442427090765,0.12868006747347202,0.0
205,4.505546491894012e-06,0.9752988858876768,0.02469660856583123,0.12837689636818364,0.0
206,0.018268905161925874,0.9719706980451062,0.009760396792967734,0.1284668003082675,0.0
207,0.024441831290039087,0.9526632272402589,0.0228949414697021,0.1281693172079065,0.0
208,0.031570027810548094,0.9327775148066526,0.03565245738279922,0.1277620709115009,0.0
209,0.011107484929669764,0.9886824899949949,0.0002100250753353721,0.12881166748219272,0.0
210,0.018323037534952392,0.9693991691087708,0.01227779335627682,0.12838388493815941,0.0
211,0.008310971886984903,0.9912702779273154,0.00041875018569961976,0.12884676129063455,0.0
212,0.00019227703287240657,0.9917376250501095,0.008070097917018008,0.12876227175664134,0.0
213,0.010200009129729072,0.9894410259825164,0.0003589648877544784,0.12882335715349047,0.0
214,0.01662869637218093,0.9740582492124165,0.009313054415402635,0.12848021964391665,0.0
215,0.00026195418074334684,0.979957273019762,0.019780772799494657,0.12845534465572028,0.0
216,0.009587692102025305,0.9902345680799446,0.00017773981803011996,0.128834397695447,0.0
217,0.01155106527675361,0.3996427426222981,0.5888061921009483,0.09895869000564063,0.0
218,0.021575793351295926,0.9681941001686463,0.010230106480057843,0.12839351570572644,0.0
219,0.009895765789477253,0.9900727593213381,3.147488918456504e-05,0.12883401235070976,0.0
220,0.031212808980050327,0.9482081355267171,0.02057905549323255,0.12818021966888427,0.0
221,0.010130239477464137,0.9896879470439536,0.00018181347858224723,0.12882000745910172,0.0
222,0.00042869810566913206,0.991057210395391,0.00851409149893992,0.1287487897905201,0.0
223,0.00962105313553293,0.9759187350319272,0.014460211832539805,0.12846283773123726,0.0
224,0.02127193077070117,0.978253790133522,0.0004742790957768495,0.12866194706748868,0.0
225,0.00851371294742166,0.9823115774102925,0.009174709642285802,0.12861341337415788,0.0
226,0.025434724616918435,0.9745019553315631,6.332005151850873e-05,0.12861538534424302,0.0
227,0.0004766398216786208,0.9812138580623786,0.018309502115942716,0.12848353801864248,0.0
228,0.011685036719548986,0.9796515185669861,0.008663444713464885,0.1285850752369238,0.0
229,0.01019468674666824,0.9581504029498872,0.031654910303444604,0.1281107774157095,0.0
230,0.0001340860684772451,0.9914559454635621,0.008409968467960776,0.12875201031952027,0.0
231,0.016434315339428476,0.9832140547513734,0.00035162990919822355,0.12871947801682299,0.0
232,0.01160985063873316,0.9882918417941408,9.830756712610818e-05,0.12880563378344312,0.0
233,0.024049209619291533,0.9678946268494841,0.00805616353122427,0.128433648438449,0.0
234,0.24223610067803764,0.7451779986039295,0.012585900718032887,0.1245454960508013,0.0
235,0.009853341983291613,0.9823196545366196,0.007827003480088761,0.12863763322583538,0.0
236,0.021598805892651833,0.977835426970877,0.000565767136471186,0.12864603259721977,0.0
237,0.052045197165823655,0.1952693297369347,0.7526854730972417,0.08675807876693757,0.0
238,0.030593731690826784,0.9519927830124474,0.017413485296725786,0.12821473069697514,0.0
239,0.010020824078843313,0.9892106994545294,0.0007684764666272488,0.12881682231800035,0.0
240,0.0004365095550248178,0.9874318048261878,0.012131685618787434,0.12864034884202816,0.0
241,0.011409395861009855,0.9780008132586572,0.010589790880333046,0.12854499273961248,0.0
242,0.011430080294693817,0.6162092198543473,0.37236069985095904,0.11343862176187118,0.0
243,0.0003991244853494431,0.9987112207337047,0.0008896547809458986,0.12893736336924513,0.0
244,0.007111002507285999,0.9926950583418442,0.00019393915086982029,0.12885411707314434,0.0
245,0.013410138122822593,0.9726996069568928,0.013890254920284494,0.1284313488801836,0.0
246,0.010040397041846429,0.9899308584077697,2.874455038384238e-05,0.1288336273291295,0.0
247,0.17555650242155033,0.8186259012059791,0.005817596372470516,0.12635467420457294,0.0
248,0.021878797513002098,0.9771697163021003,0.0009514861848975502,0.12864514882052142,0.0
249,0.009042614601140512,0.9717327978282784,0.019224587570581136,0.12837072305678,0.0
250,0.006515498418630096,0.9928771827134403,0.000607318867929686,0.12885826074201498,0.0
251,3.150298161112532e-05,0.9997052579138711,0.000263239104517723,0.12895535763777607,0.0
252,0.00012278924700452924,0.9882579810878163,0.0116192296651791,0.1286689285722801,0.0
253,0.00019823782403628195,0.9995917256419455,0.00021003653401827706,0.12895758152419454,0.0
254,0.013436229550308293,0.9708770048583955,0.015686765591296125,0.12839893999687862,0.0
255,0.027545792278946376,0.9608451893487303,0.011609018372323207,0.12833910853308875,0.0
256,6.706004675561087e-05,0.9995291098520968,0.00040383010114766537,0.1289486008952808,0.0
257,4.75590140719917e-05,0.9998198481563924,0.00013259282953568887,0.12896259514927053,0.0
258,0.004693221681278327,0.9757445280187458,0.019562250299975947,0.12841023035686164,0.0
259,0.014185696576409489,0.9748873015757157,0.010927001847874818,0.12849353761895496,0.0
260,0.0005192783665706695,0.9993913692858234,8.935234760587522e-05,0.1289595173316897,0.0
261,0.0010653343913839622,0.7909491399452021,0.2079855256634139,0.12259990168999375,0.0
262,0.0004681305593459098,0.6132493556249148,0.3862825138157394,0.11301679350408872,0.0
263,0.01568094100640595,0.9757556028621812,0.008563456131412869,0.1285175306498709,0.0
264,0.00038145323595731133,0.992340010240308,0.007278536523734653,0.1287811111646949,0.0
265,0.023393752649106064,0.9565490810975047,0.020057166253389283,0.12823477935831992,0.0
266,0.005956203458408052,0.98726670053425,0.006777096007342097,0.12867845774461575,0.0
267,0.00013801449258364696,0.9998467429232237,1.5242584192611179e-05,0.128963017944799,0.0
268,0.0003079387953168746,0.756124311773443,0.24356774943124015,0.12102752443335943,0.0
269,0.01145325981006337,0.9766962633026118,0.011850476887324832,0.12851989006300035,0.0
270,0.2675781748613849,0.7130854611406687,0.01933636399794633,0.1235018677904859,0.0
271,0.014741109613468084,0.9851096152483017,0.00014927513823034423,0.12874514057391082,0.0
272,0.007496648311565471,0.9838387705576986,0.0086645811307359,0.12864816171454416,0.0
273,0.00011636986011212024,0.8673700597509986,0.1325135703888891,0.12544359279840314,0.0
274,0.015852838418266697,0.9727686379154015,0.011378523666331858,0.1284523658879568,0.0
275,0.38145620791027157,0.605598191405551,0.012945600684177397,0.11977022217537854,0.0
276,0.027833720246006877,0.9639541749253503,0.008212104828642774,0.12841522716006898,0.0
277,0.0005068885213052435,0.9994449633518292,4.814812686573901e-05,0.1289557805926696,0.0
278,0.005427490508734705,0.9829298373913399,0.011642672099925404,0.12858605689033545,0.0
279,0.00031599376882311735,0.9939661580404354,0.005717848190741408,0.12881436514325437,0.0
280,0.0002341836990060091,0.9836230761906885,0.01614274011030554,0.12853099131419457,0.0
281,0.01564030921725154,0.984258146434143,0.00010154434860555718,0.1287398872726245,0.0
282,0.16659298260979202,0.8333720707362762,3.494665393181089e-05,0.12674079720998457,0.0
283,0.01385477498314884,0.97755653973645,0.008588685280401244,0.12853969498432552,0.0
284,0.030476722911541125,0.949982247516207,0.019541029572251793,0.12820339508173964,0.0
285,0.007407586386378838,0.9858272836612108,0.006765129952410451,0.12867510760311948,0.0
286,0.023481337816840822,0.9617279025776369,0.014790759605522348,0.1283075180026943,0.0
287,0.0003964077148530161,0.9664576363677732,0.03314595591737392,0.1281831698261909,0.0
288,0.00866740802127628,0.991152923524723,0.0001796684540007977,0.1288491313812236,0.0
289,0.011778331888790242,0.9832275018606831,0.004994166250526721,0.1286751877194811,0.0
290,5.308530791924088e-05,0.986887084717405,0.013059829974675757,0.1286256793139722,0.0
291,0.011038946540010957,0.9821270011336632,0.006834052326325852,0.12863611749138207,0.0
292,0.017121444281611917,0.9681120303089804,0.01476652540940767,0.12835569808264422,0.0
293,0.0069506675374932485,0.9928910839575525,0.0001582485049543181,0.12885300682097559,0.0
294,2.5819875513938757e-05,0.9927799749418513,0.007194205182634816,0.12879704526785504,0.0
295,0.03151873976689023,0.9400278514086506,0.02845340882445912,0.12793731956067325,0.0
296,0.006320722033414252,0.9933553090721513,0.0003239688944345491,0.12884748731804843,0.0
297,1.909813434661323e-05,0.9998365826572151,0.00014431920843815832,0.12896149133367982,0.0
298,0.005006100271597965,0.9843291720138211,0.010664727714581004,0.12862917280877526,0.0
299,0.00032294081811788824,0.9726740287936795,0.02700303038820271,0.12834398768503413,0.0
