x_0,x_1,x_2,iteration,RECALL_val,SLIM_w,RP3b_w,ItemKNN_w,RECALL_test
0.11120786105463215,0.832284075467486,0.9101163013730377,27,0.32109316723325154,0.8877319991470543,0.07420075305600488,0.03806724779694086,0.35714499234883285
0.6552912648262672,0.9793735541714371,0.7118202547962763,28,0.3169867393526011,0.5395070976914123,0.026603114217633426,0.4338897880909543,0.3527225670348771
0.10595109382626758,0.8816613597853433,0.9992385157653729,29,0.3208430767223355,0.9465697962718637,0.0531089814690629,0.00032122225907346794,0.35665065651854033
0.48758406478750016,0.6945472759394147,0.8124251665129053,30,0.31784725212974785,0.5565919736913384,0.28244064914679967,0.16096737716186182,0.35391239556849363
0.12349737560026068,0.8316031860391557,0.9116325721961994,31,0.32115796846796985,0.8830806088017782,0.07785666490764367,0.03906272629057802,0.35712909531060455
0.208729631215835,0.7868075938978162,0.9152610823196705,32,0.32099119305812257,0.8267484168775588,0.1265263173002651,0.046725265822175996,0.3571193060679942
0.2714934946060708,0.8999268123610862,0.7617158425073234,33,0.32103655213897186,0.7754166683050776,0.06270922440470174,0.16187410729022067,0.35703445520319993
0.13683495566312942,0.8178398940283415,0.9171623081346886,34,0.3210569204098686,0.8736856798638201,0.08833086714553072,0.037983452990649105,0.3570545715321929
0.8156901151845106,0.9927403882376012,0.5331724876046022,35,0.3100196724188815,0.24254863675586041,0.008674773545651285,0.7487765896984884,0.3434716288724437
0.06383011423566552,0.6868671166796417,0.7296375922832116,36,0.3210439531017743,0.7993169320149742,0.10911563888076004,0.09156742910426581,0.35742025536403677
0.33880422432988855,0.018183732616420256,0.8542338218902291,37,0.3082905759065656,0.20627214348824324,0.7637017479718655,0.03002610853989117,0.3419552738327722
0.43230530981447995,0.8646099444820431,0.9366968933226977,38,0.32109841567685243,0.7990726674631908,0.13861593378900447,0.06231139874780477,0.3570530316800171
0.06316745959219552,0.5813136550724092,0.7737746114994342,39,0.3208659632765957,0.7756358678355939,0.1523390107753382,0.0720251213890679,0.35700474880609057
0.30454423222173804,0.7721572671467256,0.4945580521128702,40,0.31876499864846614,0.5525844745705273,0.12017448897861113,0.32724103645086167,0.3546913085679164
0.4064634113440423,0.8686783058106902,0.9310967454533726,41,0.32111015031117557,0.8092703505819075,0.12655328323567505,0.06417636618241722,0.35720635097527875
0.3642628743693181,0.9343499689556695,0.9984938342800036,42,0.32096976989854764,0.9356878610140517,0.06291557297721385,0.0013965660087344248,0.3566360877583185
0.41948881352392214,0.8527913113555193,0.1510298437594665,43,0.3114471557956795,0.29768607638126027,0.054567340776685735,0.647746582842054,0.3457752870823491
0.5459285356149826,0.13312895404857428,0.85130049681302,44,0.3089761584034707,0.2175112047632668,0.7246347578629562,0.05785403737377701,0.3428980468536566
0.20865584369944615,0.679312045899381,0.9273093376908905,45,0.32061400503543924,0.7722550423257974,0.19055412797895652,0.03719082969524593,0.356692928270531
0.3067970499628168,0.9346269815921887,0.8892873296703141,46,0.3208361381777297,0.8646607288787511,0.04947472430749314,0.08586454681375573,0.35746477394311565
0.4639320164827635,0.8135677637162169,0.8040789154276382,47,0.3203798905435699,0.644093004918334,0.17303409433781972,0.18287290074384613,0.3561669969402192
0.17749946446104178,0.7521621637699968,0.6753062829857008,48,0.32104364200787455,0.7184781335936283,0.11836327275212219,0.16315859365424945,0.356973115995069
0.563583093602242,0.9045557764047969,0.8272226500199169,49,0.3205176179189108,0.6641399656194196,0.11617726820314751,0.21968276617743296,0.356607798528329
0.3686345100974705,0.26288321363800354,0.9600758359884558,50,0.3124358926710049,0.42023566682088265,0.5626074924841443,0.017156840694973106,0.3470452444268148
0.41819114129014695,0.8643857491807164,0.9336239290310004,51,0.321063682155784,0.8026045653307388,0.13416638533938471,0.06322904932987648,0.3571759196214132
0.4479802569295614,0.7988861241632031,0.9500444431792254,52,0.32036882915056764,0.7443584865903722,0.20813779432562476,0.04750371908400321,0.35637273044454654
0.2498993742285201,0.9519580926946924,0.8894863491263869,53,0.32081778487076806,0.8928906308790845,0.03170181810762444,0.07540755101329097,0.3571404754602537
0.14885503473032996,0.8497431329886999,0.948272054052444,54,0.32109494362486,0.8981783170753802,0.07677645929686752,0.025045223627752196,0.3568656679622748
0.3303894157980787,0.722709304289084,0.766916164568979,55,0.32013890665127337,0.6523781973384795,0.191297380997364,0.15632442166415644,0.35595889764578703
0.5409545088039058,0.901007673424646,0.4215912909092435,56,0.3142007576948594,0.38828845358958275,0.06587638216124572,0.5458351642491716,0.3487385507926245
0.37617241492566417,0.758963743821725,0.8462319687029995,57,0.3204327198983463,0.6882983746426659,0.1941618834333183,0.11753974192401594,0.35629748309746395
0.222391085231338,0.5987496525599353,0.8931123789262154,58,0.3198298121213993,0.7060241893383253,0.2408859086198305,0.053089902041844377,0.355452545770218
0.031294398793310294,0.6476507561850763,0.982997865221344,59,0.32120656311841617,0.8846866145726812,0.11093419547158107,0.004379189955737803,0.3566338963067111
0.028654493872844286,0.6563579191379656,0.9804596752811403,60,0.32139247016187933,0.8896174185449865,0.10544077449024185,0.004941806964771649,0.35666507508001194
0.030145671492684406,0.5179798037093586,0.9736209141632263,61,0.32073617901508295,0.83647664824924,0.15713740902747803,0.006385942723282103,0.35677855872763115
0.07736963299471311,0.6203247582471197,0.9793067427109801,62,0.32080969587916786,0.8369880947042561,0.1561730524404139,0.006838852855329894,0.35680401317507343
0.0017134228862301336,0.4691509807439984,0.8866883326545714,63,0.3213656405167289,0.8789608814673339,0.10444294879115573,0.016596169741510444,0.3567603735178526
0.033691550942226006,0.4663542923941735,0.9949259700369829,64,0.3206839752540329,0.8153386608009762,0.18343804641496442,0.0012232927840593326,0.35661494595310655
0.00584203078235283,0.3588458890338309,0.8857641416654827,65,0.32081853450128023,0.8177460123104433,0.16296513641250263,0.019288851277054004,0.35677233822714516
0.09090567777853101,0.6644173226389265,0.8387751595546971,66,0.32110674179827975,0.8039766188845849,0.13707710274066565,0.0589462783747493,0.35704389079022214
0.12379853216012947,0.4146421784913138,0.8995468651436667,67,0.31896903852112435,0.679315047674122,0.28626098924260107,0.03442396308327687,0.3545919427534348
0.03346325681335022,0.49026155126818194,0.7898012512308933,68,0.3208439960697681,0.7816914579981563,0.1640129472723147,0.054295594729529065,0.35687564171067476
0.16005104321409228,0.6518959567020454,0.744105323739103,69,0.320786728291634,0.7169302181920715,0.1674176884167016,0.115652093391227,0.35661704755974794
0.050319012550998604,0.6983598844599236,0.6065539131017182,70,0.32105181991016124,0.7767923042899815,0.09329200302372287,0.12991569268629563,0.3572740996533467
0.08592826996934716,0.7324439991987977,0.9237005515174278,71,0.3212258303099491,0.8626577383636976,0.1094449159863968,0.027897345649905533,0.356978032436282
0.09158943022459048,0.5531489629902546,0.9637958486152964,72,0.32038644370065583,0.7916822087059237,0.1961050154499784,0.012212775844097877,0.3565786055784966
0.00047257559958615095,0.7974735171297376,0.8693523994760183,73,0.32039028780479833,0.9543456591198942,0.028205034342329044,0.01744930653777671,0.3565849139995754
0.13021974603494846,0.7472945808320546,0.910096728884937,74,0.32117915039082856,0.8409673668696938,0.12016995089875687,0.03886268223154932,0.35704568846579654
0.11549694982550496,0.7343667701224158,0.9988343496414405,75,0.3209911950758401,0.8744490426028318,0.12507845746442467,0.00047249993274341156,0.35656875983365366
0.05322774987777709,0.7036643296551045,0.9114887140998438,76,0.32118577779474927,0.8684957779685419,0.10406339034547893,0.02744083168597909,0.3569074519153467
0.05673609383960475,0.6010958011446481,0.9084507852327188,77,0.32091094359354394,0.8258627542487144,0.14650206742483546,0.02763517832645017,0.35679082195703965
0.08665941133052779,0.7131248234383808,0.9279281123893859,78,0.3211116345647264,0.8555622383968106,0.11827138772636962,0.026166373876819974,0.3569098695065315
0.03604315907782789,0.6356239638331127,0.8161389128652295,79,0.32117961280582275,0.8350691234984826,0.11387471337768595,0.051056163123831495,0.3571063296201245
0.037575053270513664,0.6415356414556097,0.1743386248405564,80,0.3190298766736083,0.5996670719564435,0.08111943919697069,0.31921348884658574,0.355375168701587
0.1362310521689139,0.6717829003625065,0.8675302095802009,81,0.3208270152621353,0.7868712553648345,0.15703456794225037,0.056094176692915165,0.35687697660793766
0.19561477916813366,0.5700946668709788,0.8319453495808639,82,0.3197868308267482,0.6862561955986554,0.236358017832168,0.07738578656917654,0.3552651536396307
0.058408238718382306,0.7498586197063637,0.9611357452826714,83,0.3210170448370437,0.8966129997804779,0.09087373586420652,0.01251326435531557,0.35675890127409815
0.07744608077607518,0.6299237195242593,0.7907355524108546,84,0.32106565648179225,0.7858917942875691,0.14197827630873147,0.07212992940369942,0.35695680762517656
0.0006608058992776419,0.7763808847804325,0.9107560171989183,85,0.32047070446664117,0.9548039596511851,0.03300610791909001,0.012189932429724765,0.35652767159179205
0.983071214464374,0.7060915274472255,0.7119577272182188,86,0.30628888654672765,0.024224191249201478,0.4937572442443389,0.4820185645064596,0.3399762732210263
0.10506394279398543,0.6016103013276559,0.8696369790335519,87,0.32079067997934213,0.7766899825842037,0.1751614847629338,0.04814853265286254,0.3567168824511759
0.023643260688176484,0.5379689001924517,0.815498915521163,88,0.3210685590606124,0.8196576456834456,0.13569940625049987,0.04464294806605469,0.35708375800874204
0.13931640236417714,0.6632530940520062,0.9447765111109808,89,0.3207379520369257,0.8083157089274897,0.16838763375225385,0.023296657320256486,0.3567409840018614
0.07310043328301363,0.8167893027118625,0.9220357215250166,90,0.32094002353087375,0.9022077231774274,0.06979701794447513,0.027995258878097375,0.35699993409753794
0.17902515967807792,0.7333932210852224,0.9750176527570534,91,0.32077269708774586,0.8368492605387395,0.15084305341927404,0.012307686041986461,0.35674828334822456
0.10653395375183584,0.7727993337718742,0.9413153782949552,92,0.32129000673526203,0.8755767937185185,0.10077630951644655,0.02364689676503491,0.356806910847949
0.1033935125734595,0.7650734371193932,0.8894196520017082,93,0.3211017875306185,0.8549573958661996,0.10089111865514643,0.04415148547865409,0.3569240418166749
0.03975546177905154,0.6899461815140854,0.8471848791863537,94,0.3210958486296566,0.8572620933104863,0.0986557835150712,0.0440821231744424,0.3569396847062817
0.021081162460073903,0.8357169762532303,0.9490803479105641,95,0.32069011715415185,0.943358278957523,0.043867213899168554,0.012774507143308324,0.35671301349829043
0.12438624742073452,0.7396913293644408,0.46637981948694507,96,0.3202642183623843,0.6619883755749013,0.09576268445651102,0.2422489399685877,0.35654558090306304
0.05869710506605179,0.3786474793965938,0.9111520581896366,97,0.3198271447955317,0.7270986664472958,0.24904082561796909,0.023860507934735164,0.3552486470747064
0.16323299674605574,0.7949103681689568,0.9380201204531112,98,0.3211558110452796,0.860637348130153,0.10898218987766817,0.030380461992178795,0.3569575477298346
0.15310098741768563,0.49504521058341827,0.9798591681974083,99,0.3194111807671461,0.7217607825580927,0.27041400139442556,0.007825216047481664,0.354847305600414
0.7126843099920895,0.8057736280958542,0.9470780610111527,100,0.31693278958864385,0.5561459006670985,0.35457671311003497,0.08927738622286661,0.3526687598436427
0.09507715868514585,0.7847593800862586,0.8827708523025766,101,0.3211214336177025,0.8650552818436762,0.08910520806235998,0.0458395100939638,0.3571080853936737
0.19243733022446863,0.32639661289733246,0.9320785953940769,102,0.3165210510627966,0.5806924291647596,0.3945228605433799,0.024784710291860593,0.35195828093930065
0.12399265357203565,0.7183078127508391,0.34035759161134715,103,0.3192404045094312,0.5970950444263489,0.09463473608375224,0.30827021948989886,0.3556031935990703
0.017514191499173243,0.4505937192345586,0.859336632915425,104,0.3208186419391952,0.8099972953439982,0.1596444971745344,0.030358207481467354,0.35675250988633683
0.07008968854471728,0.761663113096823,0.9013889849734592,105,0.32104628177853134,0.8760503440678791,0.08973188563048322,0.034217770301637626,0.3570017989954883
0.22523605468730248,0.8308663185790248,0.973980820796115,106,0.32130187181466274,0.8756650049751613,0.10884751156280952,0.015487483462029258,0.35677490756237806
0.2392613118319311,0.08366034028769687,0.9768871220076215,107,0.3107359471423882,0.3634953093725964,0.6305614366484811,0.005943253978922441,0.3453068150468437
0.16673642522283882,0.8324067721883562,0.9550204106989936,108,0.32111977557405974,0.8864524518924785,0.09077309221766147,0.022774455889859952,0.35687074884638015
0.04226179023673884,0.6462870025993339,0.9254815651013796,109,0.3211586081096861,0.8602563407208436,0.11868744396100418,0.02105621531815226,0.3567494222150639
0.050643285278235244,0.6210759728159599,0.998670459817995,110,0.3207976430314324,0.8619791586490164,0.13763639005905312,0.0003844512919304162,0.35665006532073773
0.08100188122711441,0.674857251224089,0.9289727135894247,111,0.321029658054808,0.8433232732394591,0.1319550324290233,0.024721694331517562,0.3568093559995846
0.04282448371056478,0.703384978844098,0.971606837475773,112,0.32114461556733503,0.8922054393860132,0.09963777911474352,0.00815678149924326,0.35676475588357737
0.017485518209298112,0.6526186515455341,0.9147550765360297,113,0.3210799460791815,0.8869281661575374,0.09354220434693142,0.019529629495531057,0.3568163589429994
0.1372140101199999,0.8840855923561145,0.9416285592441647,114,0.32094460961812477,0.9154916877597613,0.05678637143413869,0.02772194080610001,0.35709669881420963
0.09583569903692801,0.7903848050359357,0.884018157791962,115,0.3210914588672271,0.8673958241139872,0.08700713163307415,0.04559704425293852,0.3571475449717062
0.11374486433015779,0.68804387625467,0.9032517611655708,116,0.32099773222767947,0.8204699426035541,0.14112442394702457,0.03840563344942141,0.35685501020441696
0.06696683981093879,0.7356707745608843,0.9621204163916514,117,0.32123909023984343,0.8866606432612998,0.10067493732215366,0.012664419416546481,0.356810630477198
0.0016382212099325805,0.5865410246644293,0.9853003935125865,118,0.3209821667133269,0.9212460915345642,0.0766269728299623,0.0021269356354734464,0.3566666983158857
0.06588544152980036,0.7270481128295566,0.9624546801231834,119,0.321392163028899,0.8839628993969327,0.10359968347125245,0.012437417131814843,0.35673728571941843
0.04691982520298515,0.7228040111852745,0.9606618126060574,120,0.3210839326490191,0.8934745645372412,0.09480461708963295,0.011720818373125826,0.35675001826589514
0.07569599203387359,0.6417849157845984,0.007668723237459263,121,0.3123058145627794,0.3269138940734674,0.05617407767101381,0.6169120282555188,0.34664479880690197
0.0209247255415983,0.7316188551351263,0.9627694183715859,122,0.32092991346614697,0.916904134804222,0.07409918715240443,0.008996678043373743,0.3566698837898087
0.0431574479435204,0.7707762000190949,0.9241019739085605,123,0.32102050962418455,0.9025641798418915,0.0747682332961699,0.022667586861938586,0.356958862222814
0.07718022205803553,0.7447645702393226,0.9985409227978909,124,0.32125046421801884,0.8963708157339393,0.10311824456388564,0.00051093970217502,0.3567354571490966
0.07343857310271154,0.7419023988748049,0.9855961684818747,125,0.32125773880814934,0.892951962209506,0.1020867427339212,0.004961295056572832,0.356801727719743
0.06888531980653874,0.7426157674358711,0.9978583715550624,126,0.321151562153862,0.8992547416603496,0.10002461917850784,0.000720639161142561,0.3567349603681791
0.09774259542059648,0.7058802879027793,0.5486414275231362,127,0.32099340700115747,0.71025995665587,0.10638534369792553,0.18335469964620452,0.3569167611496274
0.059320002071311884,0.7515226673912635,0.9764382828508346,128,0.3210478857690792,0.9012548219011821,0.09113783845977041,0.007607339639047464,0.3567308918400336
0.02457882289425162,0.6674692557357782,0.9548947759377423,129,0.3211787284956446,0.8916301572519028,0.09726518698585708,0.011104655762240243,0.3567019124180681
0.08063456667785229,0.6855181882383388,0.9847922048675595,130,0.3209473565250275,0.8650151337471714,0.12971999961736289,0.005264866635465754,0.3566939153986677
0.024859914983229443,0.663937060753761,0.957607377567888,131,0.32121141582898466,0.8908021665119017,0.0987533168945231,0.010444516593575254,0.3567302939834793
0.01247081916575113,0.7098648306600139,0.9546711410413882,132,0.32092151914958483,0.9184928188684816,0.07178915349654895,0.009718027634969437,0.35676790148257304
0.06079192231242325,0.7553597783577491,0.9704609051196594,133,0.3210568117219241,0.9001732929039276,0.09018811256307603,0.00963859453299647,0.3567308090794624
0.8367547726112404,0.4718736840831148,0.9400254277352902,134,0.3082425618669211,0.17982167450531658,0.7577756200141351,0.06240270548054829,0.3419728873828151
0.11054705550294332,0.727917820948377,0.9986836217988857,135,0.32099504905741405,0.8735187324848447,0.12595879954826047,0.0005224679668947995,0.3565796849051737
0.08946484792939212,0.6145975825409467,0.8996841881298763,136,0.3208112169324284,0.8029213144485297,0.16191663816456173,0.03516204738690868,0.3567702319429556
0.00035137839482381195,0.6727042689930368,0.9724067509482597,137,0.3207058843816693,0.9493403390571303,0.047319862016699715,0.003339798926169877,0.35661212285195126
0.0301128118829751,0.7787327577766661,0.9394739948825909,138,0.3210285799303143,0.9180876274399101,0.06554807677845778,0.016364295781632197,0.35695379391103743
0.1285818292685852,0.8092611226064085,0.9144198448847787,139,0.3210656063310192,0.8719973942676841,0.08996923964417992,0.038033366088136046,0.3570559814386542
0.06068474263022947,0.69406204346031,0.8750913029799505,140,0.32116761494173,0.8489340442952235,0.11064189388315147,0.04042406182162497,0.3569499807200725
0.02795131662395333,0.6662718233188891,0.9609690695883472,141,0.3212390596970208,0.8891740746598297,0.10092996282374551,0.009895962516424935,0.35673819712817156
0.037550345418162996,0.6544945673708351,0.9580211786630034,142,0.32119193988255357,0.8754878490831319,0.11307253795265582,0.011439612964212328,0.3567119341164122
0.03412230015921345,0.6244434850937023,0.9842061723361457,143,0.32109259386426514,0.8740330171752387,0.12184759063805271,0.004119392186708541,0.35666664002566045
0.0477342418163045,0.5199933144757756,0.9471572317200696,144,0.320667087766431,0.8111557110424864,0.17436820695417782,0.014476082003335805,0.3567429043551194
0.020946110819254814,0.6566210324420422,0.963244396900001,145,0.321170290233537,0.8940547889740262,0.09728448249505864,0.008660728530915186,0.3566670338279297
6.872018047812678e-05,0.581119049137676,0.99734078330264,146,0.32084654213778513,0.9461587045646139,0.053578460860365974,0.0002628345750200068,0.35665316628909877
0.08021348333289051,0.679909884300456,0.9302981018303602,147,0.32098195779157934,0.8463507249781468,0.1294132582763938,0.02423601674545945,0.35679694756405556
0.06198791790969459,0.7127007991788831,0.9621293342336917,148,0.3214212253688434,0.8805300357048949,0.10724546171738095,0.012224502577724233,0.3566907399665552
0.068198079300753,0.7134352975179508,0.9712658472671737,149,0.3213028213497318,0.8798166233720153,0.11063109717357916,0.00955227945440552,0.3566261443395674
0.10428842122595527,0.7648358940121479,0.9728243255052705,150,0.3214038555361201,0.8843435401445415,0.10487822501238364,0.01077823484307497,0.35666966737834477
0.10346303543684997,0.42177594925819467,0.9794653089774475,151,0.3193193792436539,0.7195845331538282,0.2738340247581573,0.006581442088014421,0.3547808191071608
0.0760435368982248,0.7323232450243617,0.9585331644850301,152,0.32137558513792686,0.8792340970235808,0.10631324264892505,0.014452660327494232,0.3567788239996889
0.07224909257077126,0.7228427232032164,0.9982390182511358,153,0.32130096658102236,0.889529321714053,0.10987401038605579,0.0005966678998912139,0.3566516438073942
0.14678127248136202,0.7633424995217961,0.9632439930941195,154,0.32106898201903206,0.8618803450298714,0.12129874825990886,0.01682090671021976,0.35675627402540705
0.08064122034203769,0.7188858968148714,0.9848518309716332,155,0.32130173563429737,0.8793890248350013,0.11527959418758499,0.005331380977413881,0.35663557990549893
0.08926839778696877,0.7331027425656,0.9985175457883366,156,0.3211874282001724,0.8856502818864874,0.11380590538766659,0.0005438127258460842,0.3565812060111185
0.11611984241289111,0.7178978899137025,0.9781307257852883,157,0.32093124607711426,0.8589604734626543,0.1322182894333003,0.008821237104045521,0.3566331320328538
0.0707332051526064,0.7838820635326827,0.9999344708936468,158,0.32114707706914525,0.9157924112789853,0.08418493238044429,2.265634057043582e-05,0.3566604431496846
0.09966066461767509,0.7457432807519219,0.9422563487919117,159,0.32114069808629897,0.8672908837911393,0.1103392110578691,0.022369905150991517,0.35684176939637247
0.0650727823802219,0.772788825476765,0.9351666613065118,160,0.32106497016805835,0.8937595989979858,0.08431371309501955,0.021926687906994598,0.3569036697094379
0.08089250208401738,0.7104031495892791,0.9587298011271828,161,0.3211863505717124,0.8675032674226073,0.11795712727139913,0.014539605305993719,0.3567047386917203
0.05636976085637031,0.7358992553313088,0.975480361584638,162,0.32107155186098213,0.8966463077900948,0.09561348221412837,0.00774020999577681,0.35668838809310366
